0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0.8807970670261976,0.7057850216484838,0.6791787056691698,0.7057850216484838,0.651354857898194,0.5926665999540698,0.6513548511303338,0.7549149923816048,0.651354857898194,0.6513548511303338,0.6513548714339144,0.5926665999540698,0.5312093733737563,0.6513548511303338,0.5,0.5,0.34864514210180597,0.43782349911420193,0.37754066879814546,0.3486451217982255,0.3775406758018019
0.6513548782017745,0.6224593312018545,0.6513548714339144,0.6513548646660542,0.7310585903489892,0.7772998560157665,0.7310585786300049,0.7310585669110203,0.7310585669110202,0.7772998611746912,0.7981867801399694,0.7772998611746912,0.731058584489497,0.731058584489497,0.7057850340255386,0.7057850154599563,0.6791787121629466,0.5621765008857982,0.6791786926816161,0.7310585727705127,0.6224593312018546
0.9324533079218341,0.8933093989533708,0.7981867705385762,0.8175744761936437,0.8175744739711883,0.7549149978955811,0.7772998714925403,0.7549149813536518,0.7981867777396211,0.7662936377487304,0.6791787056691698,0.7662936430859597,0.6791786861878392,0.7310585844894971,0.6513548782017745,0.5926665999540698,0.6513548646660543,0.6513548714339145,0.5621765008857982,0.6513548578981939,0.6513548714339145
0.4378234991142019,0.5926665999540697,0.46879062662624377,0.6513548714339145,0.6791786926816161,0.6513548646660543,0.7310585786300049,0.6791787121629466,0.7057850340255386,0.7549149923816048,0.5621765008857981,0.5621765008857981,0.5926665999540698,0.6513548782017745,0.5,0.5621765008857981,0.5,0.4378234991142019,0.5926665999540698,0.5,0.6224593382055109
0.9850429151083187,0.8354835391516133,0.8175744695262775,0.8596637451167997,0.9362850119705769,0.9149009538328171,0.9324533074525657,0.9284087985746093,0.9149009503523291,0.9399133437246704,0.8991213806488609,0.9399133542441908,0.8807970889295664,0.904650527388829,0.8670357615200475,0.904650533815547,0.8933094159957174,0.7981867801399694,0.8740772236840656,0.8354835309589074,0.8670357580842941
0.5312093733737563,0.6791787056691698,0.7057850278370112,0.5926665999540698,0.7549149868676284,0.7310585669110203,0.7310585727705126,0.754914997895581,0.7549149978955811,0.8519527944504227,0.7057850402140659,0.7057850216484838,0.6791786926816161,0.7310585786300049,0.6791786861878392,0.7057850216484838,0.6224593312018546,0.679178699175393,0.6224593312018546,0.7549149868676284,0.5
0.7549149758396752,0.679178692681616,0.651354857898194,0.6791787056691698,0.7310585903489891,0.7057850278370112,0.7981867825403177,0.7310585844894971,0.7549149868676283,0.7549149758396752,0.7772998611746912,0.8354835371034368,0.6224593312018545,0.6791786926816161,0.6513548646660542,0.6513548782017745,0.6224593312018546,0.6926419704455589,0.5312093733737563,0.7310585669110202,0.7310585727705126
0.8175744739711883,0.8740772466456689,0.9149009503523291,0.9046505421702797,0.8670357460591569,0.9149009555730611,0.9046505351008906,0.9241418241572634,0.8670357563664174,0.8991213847035617,0.8872045952083047,0.8807970811069351,0.904650536386234,0.8807970748488296,0.8670357580842941,0.8354835432479661,0.7981867849406659,0.7549149923816048,0.754914975839675,0.7549149868676284,0.8354835411997897
0.43782349911420193,0.6224593312018546,0.651354857898194,0.5312093733737563,0.5312093733737563,0.5926665999540698,0.6224593312018546,0.6791787056691698,0.6513548646660542,0.7057850278370112,0.7057850340255386,0.7057850278370112,0.6513548714339144,0.6224593312018546,0.7057850340255386,0.6224593312018546,0.6224593312018546,0.651354857898194,0.5926665999540698,0.5926665999540698,0.5926665999540698
0.817574478416099,0.7549149923816048,0.7549149758396752,0.7310585727705127,0.5926665999540698,0.5926665999540698,0.5621765008857981,0.6224593312018546,0.6513548511303336,0.6513548714339145,0.7549149813536518,0.7057850340255386,0.5312093733737563,0.7549149813536518,0.6791786926816161,0.6224593312018546,0.6791787121629465,0.43782349911420193,0.5926665999540697,0.7057850340255386,0.7772998611746912
