trial,pos,prob,bystander,urgency,mean_context,sd_context
0,0,1.3887943864964021e-11,1,0,3.4,5.891613625409521
0,1,1.626111044617819e-14,1,0,3.4,5.891613625409521
0,2,2.825757287115611e-15,1,0,3.4,5.891613625409521
0,3,2.493722053335376e-15,3,0,3.4,5.891613625409521
0,4,1.9810087980489796e-13,20,0,3.4,5.891613625409521
0,5,8.095930175212601e-16,1,0,3.4,5.891613625409521
0,6,3.628344178047045e-15,1,0,3.4,5.891613625409521
0,7,2.0879679116459336e-14,2,0,3.4,5.891613625409521
0,8,1.0,1,1,3.4,5.891613625409521
0,9,5.109089028063325e-12,3,0,3.4,5.891613625409521
1,0,5.602016378357734e-09,1,0,2.5,1.90029237516523
1,1,0.9998599487008677,1,1,2.5,1.90029237516523
1,2,0.00012339250446352518,3,1,2.5,1.90029237516523
1,3,1.3886010291574822e-11,2,0,2.5,1.90029237516523
1,4,1.6699359540846176e-05,7,1,2.5,1.90029237516523
1,5,3.9784085577861535e-12,4,0,2.5,1.90029237516523
1,6,5.108377706165443e-12,1,0,2.5,1.90029237516523
1,7,1.9807329886179422e-13,2,0,2.5,1.90029237516523
1,8,5.384190489989529e-13,1,0,2.5,1.90029237516523
1,9,6.101087124748753e-13,3,0,2.5,1.90029237516523
2,0,1.2015425731771786e-13,16,0,5.1,6.983313444681305
2,1,7.287724095819692e-14,1,0,5.1,6.983313444681305
2,2,2.3195228302435696e-16,1,0,5.1,6.983313444681305
2,3,5.564246011263937e-16,1,0,5.1,6.983313444681305
2,4,1.2415511035985842e-16,1,0,5.1,6.983313444681305
2,5,3.442477108469977e-14,2,1,5.1,6.983313444681305
2,6,4.1937956583795446e-13,20,0,5.1,6.983313444681305
2,7,1.0,1,1,5.1,6.983313444681305
2,8,3.0988191387218256e-12,3,1,5.1,6.983313444681305
2,9,7.991959892953932e-11,5,1,5.1,6.983313444681305
3,0,2.871489268748882e-07,1,1,1.7,2.2135943621178655
3,1,5.842572381439023e-11,1,0,1.7,2.2135943621178655
3,2,1.3036541111492823e-11,1,0,1.7,2.2135943621178655
