trial,pos,prob,bystander,urgency,mean_context,sd_context
0,0,9.00133768848207e-06,5,0,1.9,1.3703203194062978
0,1,0.07293861214013582,1,0,1.9,1.3703203194062978
0,2,0.002202554711957429,1,0,1.9,1.3703203194062978
0,3,0.5389474647578346,1,1,1.9,1.3703203194062978
0,4,0.0010404131765108092,3,0,1.9,1.3703203194062978
0,5,0.0010404131765108092,1,0,1.9,1.3703203194062978
0,6,1.9055832036052838e-05,1,0,1.9,1.3703203194062978
0,7,0.012674827239479252,1,0,1.9,1.3703203194062978
0,8,0.04423950453988047,3,1,1.9,1.3703203194062978
0,9,0.326888180834074,2,0,1.9,1.3703203194062978
1,0,2.6665708369641197e-05,6,0,6.0,6.289320754704403
1,1,7.639853359577122e-06,10,0,6.0,6.289320754704403
1,2,5.6451305061519156e-05,20,0,6.0,6.289320754704403
1,3,0.9683789679650875,1,0,6.0,6.289320754704403
1,4,0.00019703441506100337,2,0,6.0,6.289320754704403
1,5,0.00113385531283949,1,0,6.0,6.289320754704403
1,6,1.327607445676848e-06,5,1,6.0,6.289320754704403
1,7,0.0008830474055290677,1,0,6.0,6.289320754704403
1,8,7.248491050418394e-05,2,1,6.0,6.289320754704403
1,9,0.02924251393504573,12,1,6.0,6.289320754704403
2,0,1.250095640239903e-09,2,0,1.3,0.48304589153964794
2,1,1.6700952191817936e-05,1,1,1.3,0.48304589153964794
2,2,9.735754635329857e-10,1,0,1.3,0.48304589153964794
2,3,1.3006714645025905e-05,1,1,1.3,0.48304589153964794
2,4,1.3006714645025905e-05,2,1,1.3,0.48304589153964794
2,5,1.250095640239903e-09,1,0,1.3,0.48304589153964794
2,6,4.8471468164191587e-11,1,0,1.3,0.48304589153964794
2,7,0.9999550601190241,1,1,1.3,0.48304589153964794
2,8,9.23702681476127e-09,1,0,1.3,0.48304589153964794
2,9,2.260228095200808e-06,2,0,1.3,0.48304589153964794
3,0,1.4423230739850567e-07,1,0,2.1,2.806737924669451
3,1,2.2561728904418943e-06,1,1,2.1,2.806737924669451
3,2,3.920640602780771e-07,1,1,2.1,2.806737924669451
3,3,4.3554382883983815e-09,2,0,2.1,2.806737924669451
3,4,4.132324793188536e-08,2,0,2.1,2.806737924669451
3,5,4.132324793188536e-08,1,0,2.1,2.806737924669451
3,6,0.0015006752363564842,1,1,2.1,2.806737924669451
3,7,1.1232823394615181e-07,10,0,2.1,2.806737924669451
3,8,0.99816148360494,1,1,2.1,2.806737924669451
3,9,0.000334845746152073,1,1,2.1,2.806737924669451
4,0,5.602262138708773e-09,11,0,2.3,3.093002855909879
4,1,5.3152783258101785e-08,2,1,2.3,3.093002855909879
4,2,4.363046140597676e-09,1,1,2.3,3.093002855909879
4,3,1.162712412837976e-10,2,0,2.3,3.093002855909879
4,4,3.5814063644696714e-10,1,0,2.3,3.093002855909879
4,5,1.2500336482035734e-09,1,0,2.3,3.093002855909879
4,6,5.904740852121964e-10,1,0,2.3,3.093002855909879
4,7,0.9999036881743856,1,1,2.3,3.093002855909879
4,8,1.444841070716725e-07,2,0,2.3,3.093002855909879
4,9,9.610239492660866e-05,1,1,2.3,3.093002855909879
5,0,9.209811583535925e-09,7,0,2.5,2.1213203435596424
5,1,1.4406569232398463e-07,1,0,2.5,2.1213203435596424
5,2,5.5860330955910985e-09,1,0,2.5,2.1213203435596424
5,3,1.8498401061671232e-07,4,0,2.5,2.1213203435596424
