trial,pos,prob,bystander,urgency,mean_context,sd_context
0,0,0.09064447959053652,1,1,1.9,1.66332999331662
0,1,0.013900781162282523,5,0,1.9,1.66332999331662
0,2,0.06229897900416285,1,1,1.9,1.66332999331662
0,3,0.03334624049704279,5,0,1.9,1.66332999331662
0,4,0.04851849363299104,1,0,1.9,1.66332999331662
0,5,0.006168434248788617,1,0,1.9,1.66332999331662
0,6,0.3585059140270131,1,1,1.9,1.66332999331662
0,7,0.09064447959053652,1,1,1.9,1.66332999331662
0,8,0.01676754272852652,2,0,1.9,1.66332999331662
0,9,0.27920468657996755,1,1,1.9,1.66332999331662
1,0,0.000980520686115873,2,0,1.4,0.6992058987801011
1,1,0.0008653064684173803,1,0,1.4,0.6992058987801011
1,2,0.001259013482560884,1,0,1.4,0.6992058987801011
1,3,0.8374221964654691,2,1,1.4,0.6992058987801011
1,4,0.0036430763067957384,1,0,1.4,0.6992058987801011
1,5,0.003020216338086781,1,0,1.4,0.6992058987801011
1,6,0.00771239260200782,1,1,1.4,0.6992058987801011
1,7,0.001518660147093793,1,0,1.4,0.6992058987801011
1,8,0.06066266677465668,3,1,1.4,0.6992058987801011
1,9,0.0829160345603838,1,1,1.4,0.6992058987801011
2,0,0.014106940463125045,1,0,3.4,5.966573556070519
2,1,0.010986496279423472,5,0,3.4,5.966573556070519
2,2,0.679710294089666,20,1,3.4,5.966573556070519
2,3,0.07164093792376755,1,0,3.4,5.966573556070519
2,4,0.06322290581598014,1,0,3.4,5.966573556070519
2,5,0.015985257763295964,1,0,3.4,5.966573556070519
2,6,0.017016218313402248,2,0,3.4,5.966573556070519
2,7,0.021849251601047757,1,0,3.4,5.966573556070519
2,8,0.03384078288218311,1,0,3.4,5.966573556070519
2,9,0.07164093792376755,1,0,3.4,5.966573556070519
3,0,0.0009803967935388407,1,0,2.4,3.438345855527367
3,1,0.0006135166364642202,1,0,2.4,3.438345855527367
3,2,0.0030198347220835495,1,0,2.4,3.438345855527367
3,3,0.5754786686504666,1,1,2.4,3.438345855527367
3,4,0.015335986141766518,12,0,2.4,3.438345855527367
3,5,0.004677211514430389,2,1,2.4,3.438345855527367
3,6,0.34904543574238567,1,1,2.4,3.438345855527367
3,7,0.002351849646304887,1,0,2.4,3.438345855527367
3,8,0.0012588544013430356,1,0,2.4,3.438345855527367
3,9,0.04723816290864266,3,1,2.4,3.438345855527367
4,0,0.0018616722143432994,3,1,2.1,1.286683937707919
4,1,0.0004153952193303024,4,1,2.1,1.286683937707919
4,2,0.003069378578859206,1,0,2.1,1.286683937707919
4,3,0.0017488791968309845,2,0,2.1,1.286683937707919
4,4,0.006104188188110548,4,0,2.1,1.286683937707919
4,5,0.0014958956490345406,1,0,2.1,1.286683937707919
4,6,0.014643186234184178,3,1,2.1,1.286683937707919
4,7,0.06165011677691787,1,1,2.1,1.286683937707919
4,8,0.9059419000026704,1,1,2.1,1.286683937707919
4,9,0.003069378578859206,1,0,2.1,1.286683937707919
5,0,0.37921633924219283,1,1,4.4,6.818276093624318
5,1,0.0065247779225810695,20,0,4.4,6.818276093624318
5,2,0.015652128557101692,1,0,4.4,6.818276093624318
5,3,0.551756517880334,1,1,4.4,6.818276093624318
5,4,0.01773618526168288,14,0,4.4,6.818276093624318
5,5,0.004484409912682001,1,0,4.4,6.818276093624318
5,6,0.0014110821859549603,3,0,4.4,6.818276093624318
5,7,0.0037177063954702055,1,0,4.4,6.818276093624318
5,8,0.0065247779225810695,1,0,4.4,6.818276093624318
5,9,0.012976070335340279,1,0,4.4,6.818276093624318
6,0,0.0005485787777366325,1,0,3.4,4.2998707990925595
6,1,0.00017809745373262547,2,0,3.4,4.2998707990925595
6,2,0.000275842732450681,1,0,3.4,4.2998707990925595
6,3,0.0007981774118485468,2,0,3.4,4.2998707990925595
6,4,0.9918535093762242,1,1,3.4,4.2998707990925595
6,5,0.0004547877803594823,8,0,3.4,4.2998707990925595
6,6,0.0006617123158963149,14,0,3.4,4.2998707990925595
6,7,0.0010248800838395732,1,0,3.4,4.2998707990925595
6,8,0.002617122977871383,3,0,3.4,4.2998707990925595
6,9,0.0015873653263174217,1,0,3.4,4.2998707990925595
7,0,0.007598096374297305,1,0,6.3,8.083591061183418
7,1,0.12651966350963606,2,1,6.3,8.083591061183418
7,2,0.02823035278083055,1,0,6.3,8.083591061183418
7,3,0.02651996217014495,13,0,6.3,8.083591061183418
7,4,0.020653767305132922,20,0,6.3,8.083591061183418
7,5,0.052741242459672176,20,1,6.3,8.083591061183418
7,6,0.007598096374297305,2,0,6.3,8.083591061183418
7,7,0.6425198485963699,2,1,6.3,8.083591061183418
7,8,0.04654398310912384,1,0,6.3,8.083591061183418
7,9,0.041074920927751515,1,0,6.3,8.083591061183418
8,0,0.001547803181865891,2,1,2.6,2.118699810942761
8,1,0.0004165855749506175,1,1,2.6,2.118699810942761
8,2,0.0025518960287996334,1,0,2.6,2.118699810942761
8,3,0.010743883582575733,4,0,2.6,2.118699810942761
8,4,0.007860393144595643,3,1,2.6,2.118699810942761
8,5,0.003078174183315392,2,0,2.6,2.118699810942761
8,6,0.0021155961144438255,1,0,2.6,2.118699810942761
8,7,0.0010637885325749802,2,0,2.6,2.118699810942761
8,8,0.003488028314094078,2,0,2.6,2.118699810942761
8,9,0.9671337844929025,8,1,2.6,2.118699810942761
9,0,0.004311531272213931,1,0,1.2,0.42163702135578396
9,1,0.005200699441868967,1,0,1.2,0.42163702135578396
9,2,0.5646990901028016,2,1,1.2,0.42163702135578396
9,3,0.021895762492208478,1,0,1.2,0.42163702135578396
9,4,0.02056916530544199,1,0,1.2,0.42163702135578396
9,5,0.049342862468749984,2,1,1.2,0.42163702135578396
9,6,0.2211393410635258,1,1,1.2,0.42163702135578396
9,7,0.006677830267913506,1,0,1.2,0.42163702135578396
9,8,0.024811149396764674,1,0,1.2,0.42163702135578396
9,9,0.08135262690945914,1,0,1.2,0.42163702135578396
10,0,0.0809897253745116,2,1,1.8,0.9189365834726815
10,1,0.008019068751780661,3,0,1.8,0.9189365834726815
10,2,0.01029668809545281,3,0,1.8,0.9189365834726815
10,3,0.04912275156134752,3,1,1.8,0.9189365834726815
10,4,0.817967213656466,1,1,1.8,0.9189365834726815
10,5,0.0035584401879579113,1,0,1.8,0.9189365834726815
10,6,0.00967284330058438,1,1,1.8,0.9189365834726815
10,7,0.0013935051997971642,2,0,1.8,0.9189365834726815
10,8,0.008019068751780661,1,0,1.8,0.9189365834726815
