trial,pos,prob,bystander,urgency,mean_context,sd_context
0,0,1.4443382218859525e-07,1,0,4.5,7.184087354084102
0,1,0.0002033779652684959,2,1,4.5,7.184087354084102
0,2,4.13809828858843e-08,16,0,4.5,7.184087354084102
0,3,1.1248517382247404e-07,20,0,4.5,7.184087354084102
0,4,5.313423379299589e-08,1,0,4.5,7.184087354084102
0,5,0.9995560233777132,1,1,4.5,7.184087354084102
0,6,0.0002033779652684959,1,1,4.5,7.184087354084102
0,7,1.3703499507609703e-06,1,0,4.5,7.184087354084102
0,8,3.5341791035634205e-05,1,1,4.5,7.184087354084102
0,9,1.4443382218859525e-07,1,1,4.5,7.184087354084102
1,0,1.3437667227433426e-08,1,0,1.5,0.8498365855987975
1,1,3.849956119270648e-09,1,1,1.5,0.8498365855987975
1,2,8.59041325457287e-10,1,0,1.5,0.8498365855987975
1,3,2.0607330121362346e-09,1,0,1.5,0.8498365855987975
1,4,2.6460335645904135e-09,3,0,1.5,0.8498365855987975
1,5,0.999795359531765,1,1,1.5,0.8498365855987975
1,6,8.313582399513919e-07,1,0,1.5,0.8498365855987975
1,7,0.00020342665413748746,1,1,1.5,0.8498365855987975
1,8,3.058396047265919e-07,2,0,1.5,0.8498365855987975
1,9,5.314700486157463e-08,3,1,1.5,0.8498365855987975
2,0,2.44216859936264e-07,2,0,1.4,0.5163977794943223
2,1,0.09534923236019381,1,1,1.4,0.5163977794943223
2,2,1.2158853097812216e-08,1,0,1.4,0.5163977794943223
2,3,1.5924939697793711e-06,1,1,1.4,0.5163977794943223
2,4,6.174775104220556e-08,1,0,1.4,0.5163977794943223
2,5,5.068564059328288e-09,1,0,1.4,0.5163977794943223
2,6,2.1552062245268894e-07,2,0,1.4,0.5163977794943223
2,7,0.9046483692740195,2,1,1.4,0.5163977794943223
2,8,2.7673395704961535e-07,1,0,1.4,0.5163977794943223
2,9,6.508165078287516e-09,2,0,1.4,0.5163977794943223
3,0,1.0676520809611537e-06,1,0,2.0,2.211083193570267
3,1,4.5397721682086886e-05,1,1,2.0,2.211083193570267
3,2,4.13974031587796e-08,1,0,2.0,2.211083193570267
3,3,3.927672509095167e-07,1,0,2.0,2.211083193570267
3,4,1.637297494777166e-07,2,0,2.0,2.211083193570267
3,5,3.22403299971802e-08,1,0,2.0,2.211083193570267
3,6,0.9999516033710262,1,1,2.0,2.211083193570267
3,7,1.0676520809611537e-06,1,0,2.0,2.211083193570267
3,8,3.0588744257313455e-07,8,0,2.0,2.211083193570267
3,9,6.348497388880782e-09,3,0,2.0,2.211083193570267
4,0,1.3580315322515193e-07,1,0,1.6,1.577621275493231
4,1,7.814931889594755e-07,1,1,1.6,1.577621275493231
4,2,8.236877611670724e-08,2,0,1.6,1.577621275493231
4,3,0.06008114798830686,1,1,1.6,1.577621275493231
4,4,2.015497498623606e-05,6,1,1.6,1.577621275493231
4,5,3.03017793277899e-08,1,0,1.6,1.577621275493231
4,6,1.7437470040743489e-07,1,0,1.6,1.577621275493231
4,7,7.034777500102861e-05,1,1,1.6,1.577621275493231
4,8,0.9398271866300264,1,1,1.6,1.577621275493231
4,9,1.8378958206151046e-08,1,0,1.6,1.577621275493231
5,0,1.2751808625923227e-07,3,0,3.3,4.9899899799498595
5,1,5.3157446983561815e-08,1,0,3.3,4.9899899799498595
5,2,1.725769632168401e-08,1,0,3.3,4.9899899799498595
5,3,0.9999924898711537,1,1,3.3,4.9899899799498595
5,4,1.0676958641307217e-06,1,1,3.3,4.9899899799498595
5,5,2.998937944689272e-09,1,0,3.3,4.9899899799498595
5,6,3.224162138757908e-08,1,0,3.3,4.9899899799498595
5,7,9.931118543445705e-08,17,0,3.3,4.9899899799498595
5,8,6.144165476886902e-06,2,1,3.3,4.9899899799498595
5,9,8.151958519725165e-09,5,0,3.3,4.9899899799498595
6,0,5.58894253494333e-09,1,0,2.9,2.726414006223804
6,1,4.1297009924395936e-08,2,1,2.9,2.726414006223804
6,2,0.002472623024627213,7,1,2.9,2.726414006223804
6,3,4.1297009924395936e-08,1,1,2.9,2.726414006223804
6,4,8.742577069599999e-08,1,1,2.9,2.726414006223804
6,5,0.9975271728542766,8,1,2.9,2.726414006223804
6,6,2.5047902673603036e-08,2,0,2.9,2.726414006223804
6,7,3.323306710560517e-11,1,0,2.9,2.726414006223804
6,8,1.950732621649838e-08,1,0,2.9,2.726414006223804
6,9,6.675039964204061e-10,5,0,2.9,2.726414006223804
7,0,0.11918995358340098,1,1,3.0,4.0276819911981905
7,1,2.839544623880166e-08,2,0,3.0,4.0276819911981905
7,2,7.718682552192029e-08,1,0,3.0,4.0276819911981905
7,3,0.0001086871432349459,1,1,3.0,4.0276819911981905
7,4,0.880701240333219,9,1,3.0,4.0276819911981905
7,5,3.8429057593582316e-09,1,0,3.0,4.0276819911981905
7,6,6.335880466749944e-09,1,0,3.0,4.0276819911981905
7,7,2.9928580146578023e-09,1,1,3.0,4.0276819911981905
7,8,1.4900562659107755e-10,1,0,3.0,4.0276819911981905
7,9,1.5705077498054286e-11,12,0,3.0,4.0276819911981905
8,0,2.998932224674538e-09,1,0,2.9,6.008327554319921
8,1,1.4165952768734539e-09,1,0,2.9,6.008327554319921
8,2,1.4165952768734539e-09,1,0,2.9,6.008327554319921
8,3,4.3634206399233156e-09,1,0,2.9,6.008327554319921
8,4,4.3634206399233156e-09,1,0,2.9,6.008327554319921
8,5,1.0129987330277146e-05,1,1,2.9,6.008327554319921
8,6,0.9999897481064004,1,1,2.9,6.008327554319921
8,7,1.444965087742721e-07,20,0,2.9,6.008327554319921
8,8,2.510975209104135e-08,1,0,2.9,6.008327554319921
8,9,5.905247681845038e-10,1,0,2.9,6.008327554319921
9,0,7.734407154916583e-08,6,0,2.1,1.5951314818673865
9,1,4.139929822488149e-08,2,0,2.1,1.5951314818673865
