trial,pos,prob,bystander,urgency,mean_context,sd_context
0,0,0.07715515725306851,1,1,1.8,1.3165611772087666
0,1,0.07715515725306851,1,0,1.8,1.3165611772087666
0,2,0.07715515725306851,1,0,1.8,1.3165611772087666
0,3,0.06808918729426035,1,0,1.8,1.3165611772087666
0,4,0.11226009139673193,4,0,1.8,1.3165611772087666
0,5,0.06008849688668714,1,0,1.8,1.3165611772087666
0,6,0.03644551565782287,1,0,1.8,1.3165611772087666
0,7,0.053027912383465506,3,1,1.8,1.3165611772087666
0,8,0.391826266119934,1,1,1.8,1.3165611772087666
0,9,0.04679696842893562,4,0,1.8,1.3165611772087666
1,0,0.11010185656476265,1,0,1.7,0.9486832980505139
1,1,0.06678015169781122,3,0,1.7,0.9486832980505139
1,2,0.02783810891118676,2,0,1.7,0.9486832980505139
1,3,0.058933277027447814,1,0,1.7,0.9486832980505139
1,4,0.058933277027447814,3,0,1.7,0.9486832980505139
1,5,0.011604650304747595,3,0,1.7,0.9486832980505139
1,6,0.20569737295393645,1,0,1.7,0.9486832980505139
1,7,0.3842932854756199,1,1,1.7,0.9486832980505139
1,8,0.058933277027447814,1,0,1.7,0.9486832980505139
1,9,0.016884666563054245,1,0,1.7,0.9486832980505139
2,0,0.026747110485213,18,1,5.2,7.330302403948512
2,1,0.020830670590781267,3,0,5.2,7.330302403948512
2,2,0.014316696567070372,3,0,5.2,7.330302403948512
2,3,0.11987223272470375,1,0,5.2,7.330302403948512
2,4,0.5372300111965139,1,1,5.2,7.330302403948512
2,5,0.10578687408545083,2,1,5.2,7.330302403948512
2,6,0.03891681612182939,1,0,5.2,7.330302403948512
2,7,0.023604242156288424,1,1,5.2,7.330302403948512
2,8,0.08238690037642521,20,0,5.2,7.330302403948512
2,9,0.0303084468703266,2,1,5.2,7.330302403948512
3,0,0.021284741512026667,5,1,4.0,5.773502691896258
3,1,0.10809283649613337,1,1,4.0,5.773502691896258
3,2,0.021284741512026667,4,1,4.0,5.773502691896258
3,3,0.05785792607558999,2,1,4.0,5.773502691896258
3,4,0.09539159339942081,20,0,4.0,5.773502691896258
3,5,0.07429104763789798,2,1,4.0,5.773502691896258
3,6,0.10809283649613337,2,1,4.0,5.773502691896258
3,7,0.15727416783214374,1,1,4.0,5.773502691896258
3,8,0.1782149799863661,2,1,4.0,5.773502691896258
3,9,0.1782149799863661,1,0,4.0,5.773502691896258
4,0,0.13926032238199815,1,0,2.6,2.913569784454954
4,1,0.33406814679206864,1,1,2.6,2.913569784454954
4,2,0.13926032238199815,1,0,2.6,2.913569784454954
4,3,0.07454067909420344,10,1,2.6,2.913569784454954
4,4,0.12289680315504556,1,0,2.6,2.913569784454954
4,5,0.05123100957524438,1,0,2.6,2.913569784454954
4,6,0.04521120726643491,2,1,2.6,2.913569784454954
4,7,0.00890261456083773,5,1,2.6,2.913569784454954
4,8,0.06578191841718684,3,0,2.6,2.913569784454954
4,9,0.018846835173189712,1,0,2.6,2.913569784454954
5,0,0.11846723341913654,1,0,1.4,0.9660917830792959
5,1,0.17236880753841413,1,0,1.4,0.9660917830792959
5,2,0.07185400924003942,2,1,1.4,0.9660917830792959
5,3,0.2507951351163697,1,1,1.4,0.9660917830792959
5,4,0.15211493875485074,1,1,1.4,0.9660917830792959
5,5,0.08142125941700011,1,0,1.4,0.9660917830792959
5,6,0.01603280041155379,4,0,1.4,0.9660917830792959
5,7,0.029953207413801038,1,1,1.4,0.9660917830792959
5,8,0.06341094059261969,1,1,1.4,0.9660917830792959
5,9,0.04358165962735877,1,0,1.4,0.9660917830792959
6,0,0.029048503296865445,1,0,1.8,1.2292725943057183
6,1,0.2756045585768707,2,1,1.8,1.2292725943057183
6,2,0.032916266574749685,5,0,1.8,1.2292725943057183
6,3,0.022622997114651097,2,0,1.8,1.2292725943057183
6,4,0.4010022665589861,1,1,1.8,1.2292725943057183
6,5,0.03729901654991288,1,0,1.8,1.2292725943057183
6,6,0.0696837368855723,2,1,1.8,1.2292725943057183
6,7,0.009430668268394523,2,0,1.8,1.2292725943057183
6,8,0.08947568929085592,1,0,1.8,1.2292725943057183
6,9,0.032916266574749685,1,0,1.8,1.2292725943057183
7,0,0.1347338541062301,1,1,1.9,1.4491376746189437
7,1,0.020662105729350344,2,0,1.9,1.4491376746189437
7,2,0.0340660532134349,1,0,1.9,1.4491376746189437
7,3,0.6842349288621414,4,1,1.9,1.4491376746189437
7,4,0.04956581495547457,1,0,1.9,1.4491376746189437
7,5,0.008613245071589969,1,0,1.9,1.4491376746189437
7,6,0.008613245071589969,1,0,1.9,1.4491376746189437
7,7,0.006708002006540186,5,0,1.9,1.4491376746189437
7,8,0.03860189550089595,1,0,1.9,1.4491376746189437
7,9,0.014200840359283429,2,0,1.9,1.4491376746189437
8,0,0.05291720098465744,2,1,1.8,1.5491933384829668
8,1,0.04669926596240669,2,1,1.8,1.5491933384829668
