trial,i,control,prob_i,prob_control,delta_prob,delta_b,delta_pos
0,1,0,0.31702258763780955,0.33746878789224977,-0.020446200254440217,1,1
0,2,0,0.08015586291931859,0.33746878789224977,-0.2573129249729312,0,2
0,3,0,0.23193867984492791,0.33746878789224977,-0.10553010804732185,0,3
0,4,0,0.03341393490562081,0.33746878789224977,-0.30405485298662893,1,4
1,0,1,0.16844521119160827,0.1793089939447156,-0.010863782753107343,12,-1
1,2,1,0.3146970848575391,0.1793089939447156,0.1353880909128235,0,1
1,3,1,0.1582396317617715,0.1793089939447156,-0.021069362182944112,0,2
1,4,1,0.1793089939447156,0.1793089939447156,0.0,0,3
2,0,2,0.20295794598607228,0.05462538359587272,0.14833256239019957,0,-2
2,1,2,0.021391607575522272,0.05462538359587272,-0.03323377602035045,0,-1
2,3,2,0.6251544848480955,0.05462538359587272,0.5705291012522228,0,1
2,4,2,0.0958705338681791,0.05462538359587272,0.04124515027230639,0,2
3,0,3,0.114600330780041,0.42579193432334894,-0.31119160354330794,0,-3
3,1,3,0.2141016302231088,0.42579193432334894,-0.21169030410024015,2,-2
3,2,3,0.07876357869102124,0.42579193432334894,-0.3470283556323277,0,-1
3,4,3,0.1667425172746215,0.42579193432334894,-0.2590494170487274,6,1
4,0,4,0.53102448542462,0.11848757141312319,0.41253691401149684,1,-4
4,1,4,0.12612936321990378,0.11848757141312319,0.007641791806780596,0,-3
4,2,4,0.08143523750221925,0.11848757141312319,-0.03705233391090394,1,-2
4,3,4,0.14292329281893784,0.11848757141312319,0.024435721405814653,0,-1
5,1,0,0.028608268187765157,0.12821336285840726,-0.0996050946706421,0,1
5,2,0,0.03673374348050982,0.12821336285840726,-0.09147961937789745,0,2
5,3,0,0.7378169829933434,0.12821336285840726,0.6096036201349362,0,3
5,4,0,0.06862766775881472,0.12821336285840726,-0.05958569509959254,0,4
6,0,1,0.3919593402413059,0.14419379164451832,0.2477655485967876,6,-1
6,2,1,0.11229823784678586,0.14419379164451832,-0.03189555379773246,0,1
6,3,1,0.08215914591187581,0.14419379164451832,-0.0620346457326425,0,2
6,4,1,0.2693894683266955,0.14419379164451832,0.1251956766821772,0,3
7,0,2,0.2845800853160246,0.3432691072909923,-0.058689021974967726,0,-2
7,1,2,0.1344261138794744,0.3432691072909923,-0.2088429934115179,1,-1
7,3,2,0.11144316264991873,0.3432691072909923,-0.2318259446410736,5,1
7,4,2,0.12628164736163014,0.3432691072909923,-0.21698745992936216,6,2
8,0,3,0.01779848072986138,0.20369280115701383,-0.18589432042715245,3,-3
8,1,3,0.0054282299318435595,0.20369280115701383,-0.19826457122517027,3,-2
8,2,3,0.7109577340040584,0.20369280115701383,0.5072649328470445,0,-1
8,4,3,0.06212280186899197,0.20369280115701383,-0.14156999928802186,1,1
9,0,4,0.0825734012636014,0.14492083242873502,-0.062347431165133624,4,-4
9,1,4,0.4751771442011796,0.14492083242873502,0.33025631177244463,0,-3
9,2,4,0.07287077085100314,0.14492083242873502,-0.07205006157773187,1,-2
9,3,4,0.22445777616890483,0.14492083242873502,0.07953694374016981,0,-1
10,1,0,0.2653112520014436,0.2653112520014436,0.0,5,1
10,2,0,0.18234557904320206,0.2653112520014436,-0.08296567295824156,0,2
10,3,0,0.06708118971849623,0.2653112520014436,-0.19823006228294737,0,3
