trial,i,control,prob_i,prob_control,delta_prob,delta_b,delta_pos
0,1,0,3.5817342670252053e-10,3.7266389560521204e-06,-3.726280782625418e-06,0,1
0,2,0,3.775120143311142e-11,3.7266389560521204e-06,-3.726601204850687e-06,3,2
0,3,0,5.109069538472553e-12,3.7266389560521204e-06,-3.7266338469825817e-06,1,3
0,4,0,7.582531502794546e-10,3.7266389560521204e-06,-3.725880702901841e-06,0,4
0,5,0,8.423431621565785e-12,3.7266389560521204e-06,-3.726630532620499e-06,2,5
0,6,0,2.6465635430511496e-09,3.7266389560521204e-06,-3.723992392509069e-06,3,6
0,7,0,0.9999963045256735,3.7266389560521204e-06,0.9999925778867174,0,7
0,8,0,9.736163172423694e-10,3.7266389560521204e-06,-3.725665339734878e-06,19,8
0,9,0,4.599037834681802e-10,3.7266389560521204e-06,-3.726179052268652e-06,0,9
1,0,1,3.3802530214804965e-08,7.847502169074796e-05,-7.844121916053316e-05,4,-1
1,2,1,0.8164983012879756,7.847502169074796e-05,0.8164198262662848,0,1
1,3,1,1.5967184671491413e-08,7.847502169074796e-05,-7.845905450607647e-05,0,2
1,4,1,3.562760472869433e-09,7.847502169074796e-05,-7.847145893027509e-05,1,3
1,5,1,1.8455556161678128e-06,7.847502169074796e-05,-7.662946607458015e-05,0,4
1,6,1,0.0012275552910679364,7.847502169074796e-05,0.0011490802693771885,0,5
1,7,1,8.27120643368032e-06,7.847502169074796e-05,-7.020381525706764e-05,0,6
1,8,1,0.18218540215685491,7.847502169074796e-05,0.18210692713516416,0,7
1,9,1,4.340330794416492e-08,7.847502169074796e-05,-7.84316183828038e-05,0,8
2,0,2,1.6009765656295173e-05,0.35263847153568356,-0.35262246177002726,1,-2
2,1,2,0.017556839877362437,0.35263847153568356,-0.3350816316583211,0,-1
2,3,2,0.0001182970565650983,0.35263847153568356,-0.3525201744791185,0,1
2,4,2,1.2468418029912364e-05,0.35263847153568356,-0.35262600311765363,4,2
2,5,2,0.04772442742540792,0.35263847153568356,-0.3049140441102757,0,3
2,6,2,0.5814025835423566,0.35263847153568356,0.22876411200667307,0,4
2,7,2,0.0005301706254609649,0.35263847153568356,-0.3521083009102226,0,5
2,8,2,6.207659808943543e-07,0.35263847153568356,-0.35263785076970267,1,6
2,9,2,1.0787284958428048e-07,0.35263847153568356,-0.35263836366283396,2,7
3,0,3,3.0518695819432325e-07,9.713422635414797e-10,3.042156159307818e-07,0,-3
3,1,3,4.130252403817385e-08,9.713422635414797e-10,4.033118177463237e-08,0,-2
3,2,3,0.0011681409245381611,9.713422635414797e-10,0.0011681399531958975,1,-1
3,4,3,3.2166438063755315e-08,9.713422635414797e-10,3.119509580021383e-08,0,1
3,5,3,0.0011681409245381611,9.713422635414797e-10,0.0011681399531958975,0,2
3,6,3,0.9976611132559703,9.713422635414797e-10,0.9976611122846281,16,3
