trial,i,control,prob_i,prob_control,delta_prob,delta_b,delta_pos
0,1,0,0.001227988522040905,0.024664802920155285,-0.02343681439811438,0,1
0,2,0,0.001576768473701337,0.024664802920155285,-0.023088034446453947,0,2
0,3,0,0.001576768473701337,0.024664802920155285,-0.023088034446453947,1,3
0,4,0,0.05221538819171709,0.024664802920155285,0.027550585271561803,14,4
0,5,0,0.00045175173125335357,0.024664802920155285,-0.02421305118890193,0,5
0,6,0,0.00045175173125335357,0.024664802920155285,-0.02421305118890193,0,6
0,7,0,0.8167861691993872,0.024664802920155285,0.7921213662792319,0,7
0,8,0,0.08608862116954827,0.024664802920155285,0.061423818249392984,0,8
0,9,0,0.01495996275357651,0.024664802920155285,-0.009704840166578774,0,9
1,0,1,0.01684687615660665,0.00030856144722116196,0.01653831470938549,0,-1
1,2,1,0.0006532242774115485,0.00030856144722116196,0.0003446628301903865,2,1
1,3,1,0.006197619385976951,0.00030856144722116196,0.005889057938755789,6,2
1,4,1,0.9198083473723757,0.00030856144722116196,0.9194997859251546,0,3
1,5,1,0.010218146909363667,0.00030856144722116196,0.009909585462142505,0,4
1,6,1,0.006197619385976951,0.00030856144722116196,0.005889057938755789,0,5
1,7,1,0.010218146909363667,0.00030856144722116196,0.009909585462142505,0,6
1,8,1,0.0017756476831961025,0.00030856144722116196,0.0014670862359749406,0,7
1,9,1,0.02777580306424821,0.00030856144722116196,0.027467241617027047,0,8
2,0,2,0.0007009794689892546,5.753989874736427e-05,0.0006434395702418903,0,-2
2,1,2,4.481211820229664e-05,5.753989874736427e-05,-1.2727780545067628e-05,0,-1
2,3,2,1.3532087153210098e-06,5.753989874736427e-05,-5.618669003204326e-05,1,1
2,4,2,1.2838886822423826e-05,5.753989874736427e-05,-4.4701011924940444e-05,2,2
2,5,2,0.0014839735474953958,5.753989874736427e-05,0.0014264336487480316,1,3
2,6,2,0.9870525225886909,5.753989874736427e-05,0.9869949826899436,0,4
2,7,2,0.00020083398036593032,5.753989874736427e-05,0.00014329408161856605,3,5
2,8,2,0.008539678147538723,5.753989874736427e-05,0.00848213824879136,1,6
2,9,2,0.0019054597526763615,5.753989874736427e-05,0.0018479198539289973,2,7
3,0,3,0.09576862158524874,0.01009394085902659,0.08567468072622214,0,-3
3,1,3,0.12296934423660964,0.01009394085902659,0.11287540337758305,0,-2
3,2,3,0.016642094999466263,0.01009394085902659,0.0065481541404396725,0,-1
3,4,3,0.016642094999466263,0.01009394085902659,0.0065481541404396725,0,1
3,5,3,0.016642094999466263,0.01009394085902659,0.0065481541404396725,1,2
3,6,3,0.0017540639080286242,0.01009394085902659,-0.008339876950997966,0,3
3,7,3,0.01009394085902659,0.01009394085902659,0.0,0,4
3,8,3,0.7076397595892789,0.01009394085902659,0.6975458187302523,2,5
3,9,3,0.0017540639080286242,0.01009394085902659,-0.008339876950997966,11,6
4,0,4,9.494627032810935e-05,9.494627032810935e-05,0.0,0,-4
4,1,4,2.7202561892987662e-05,9.494627032810935e-05,-6.774370843512169e-05,0,-3
4,2,4,6.069711991629912e-06,9.494627032810935e-05,-8.887655833647945e-05,1,-2
4,3,4,2.86712892961702e-06,9.494627032810935e-05,-9.207914139849233e-05,0,-1
4,5,4,7.793664469227179e-06,9.494627032810935e-05,-8.715260585888217e-05,4,1
4,6,4,1.649918781082755e-05,9.494627032810935e-05,-7.84470825172818e-05,0,2
4,7,4,0.9878744488026925,9.494627032810935e-05,0.9877795025323644,0,3
4,8,4,0.0009008247019737939,9.494627032810935e-05,0.0008058784316456846,0,4
4,9,4,0.01097429149144825,9.494627032810935e-05,0.010879345221120142,0,5
5,0,5,0.0019034328496464682,0.0007002338130353088,0.0012031990366111595,0,-5
5,1,5,0.00042471327657339863,0.0007002338130353088,-0.0002755205364619101,0,-4
5,2,5,0.0008991180135615084,0.0007002338130353088,0.00019888420052619968,0,-3
5,3,5,0.004029567374322684,0.0007002338130353088,0.0033293335612873754,0,-2
5,4,5,0.003138230226561491,0.0007002338130353088,0.0024379964135261825,0,-1
5,6,5,0.00025760162382877763,0.0007002338130353088,-0.0004426321892065311,19,1
5,7,5,0.00020062034635831747,0.0007002338130353088,-0.0004996134666769913,2,2
5,8,5,0.9860024369265904,0.0007002338130353088,0.9853022031135551,0,3
5,9,5,0.0024440561579044417,0.0007002338130353088,0.001743822344869133,0,4
6,0,6,0.004672075798039469,0.6933976320780204,-0.6887255562799809,0,-6
6,1,6,0.002206932338864629,0.6933976320780204,-0.6911906997391558,0,-5
6,2,6,0.00010987669123830317,0.6933976320780204,-0.6932877553867821,0,-4
6,3,6,0.044327431547724415,0.6933976320780204,-0.649070200530296,3,-3
6,4,6,0.009890784542065231,0.6933976320780204,-0.6835068475359551,0,-2
6,5,6,0.009890784542065231,0.6933976320780204,-0.6835068475359551,2,-1
6,7,6,0.07308357926823714,0.6933976320780204,-0.6203140528097832,6,1
6,8,6,0.007702950746550949,0.6933976320780204,-0.6856946813314695,0,2
6,9,6,0.1547179200811573,0.6933976320780204,-0.5386797119968632,19,3
7,0,7,0.011074845233720045,0.36674846156738256,-0.3556736163336625,0,-7
