trial,pos,prob,bystander,urgency,mean_context,sd_context
0,0,0.6654118877119068,1,1,1.4,0.8944271909999161
0,1,0.06189294316111938,3,0,1.4,0.8944271909999161
0,2,0.079472112132487,1,0,1.4,0.8944271909999161
0,3,0.08459762300353121,1,0,1.4,0.8944271909999161
0,4,0.10862549812790162,1,0,1.4,0.8944271909999161
1,0,0.0017855365721304024,4,0,4.4,5.504543577809154
1,1,0.0033358214827300123,1,0,4.4,5.504543577809154
1,2,0.9845837199559785,1,1,4.4,5.504543577809154
1,3,0.0022926743410409418,2,0,4.4,5.504543577809154
1,4,0.008002219740005718,14,0,4.4,5.504543577809154
2,0,0.004002218492978461,1,0,4.8,8.497058314499201
2,1,0.09109007304156241,1,1,4.8,8.497058314499201
2,2,0.33844067910138215,1,1,4.8,8.497058314499201
2,3,0.008472696616122957,20,0,4.8,8.497058314499201
2,4,0.5579943465046451,1,1,4.8,8.497058314499201
3,0,0.4621432971270293,6,1,4.4,4.722287581247038
3,1,0.015813675903173074,1,0,4.4,4.722287581247038
3,2,0.14094574229905912,12,1,4.4,4.722287581247038
3,3,0.04298602784873605,1,0,4.4,4.722287581247038
3,4,0.3381112589910663,2,1,4.4,4.722287581247038
4,0,0.002927608131610115,2,0,2.0,1.0
4,1,0.002427072387726503,3,0,2.0,1.0
4,2,0.007022966817336681,1,0,2.0,1.0
4,3,0.9791510109429776,3,1,2.0,1.0
4,4,0.008471315015751296,1,0,2.0,1.0
5,0,0.001332464987536392,11,0,4.6,4.159326868617084
5,1,0.0016072595742607461,4,0,4.6,4.159326868617084
5,2,0.9434378694827094,1,1,4.6,4.159326868617084
5,3,0.003622015362678083,6,0,4.6,4.159326868617084
5,4,0.05000037977716431,1,0,4.6,4.159326868617084
6,0,0.003851445981626743,1,0,5.0,8.396427811873332
6,1,0.23828055373463308,1,1,5.0,8.396427811873332
6,2,0.010469315625147586,2,0,5.0,8.396427811873332
6,3,0.7339557763829352,1,1,5.0,8.396427811873332
6,4,0.013442867358015613,20,0,5.0,8.396427811873332
7,0,0.004058767220200396,20,0,6.6,7.893034904268446
7,1,0.004320535215940765,4,0,6.6,7.893034904268446
7,2,0.1621269072065164,7,1,6.6,7.893034904268446
7,3,0.7734642389509405,1,1,6.6,7.893034904268446
7,4,0.05602956655372174,1,0,6.6,7.893034904268446
8,0,0.00045693192312438313,1,0,1.4,0.8944271909999159
8,1,0.0003140444119007292,1,0,1.4,0.8944271909999159
8,2,0.0003788098692962818,1,0,1.4,0.8944271909999159
8,3,0.0023204917770901726,3,0,1.4,0.8944271909999159
8,4,0.9965297429481893,1,1,1.4,0.8944271909999159
9,0,0.0843623491465264,4,1,2.2,1.3038404810405297
9,1,0.015605469165226574,1,0,2.2,1.3038404810405297
9,2,0.05446842641245011,2,0,2.2,1.3038404810405297
9,3,0.04515591151738754,1,0,2.2,1.3038404810405297
9,4,0.8004077667259204,3,1,2.2,1.3038404810405297
10,0,0.1472283800111209,1,1,1.6,0.8944271909999159
10,1,0.014577587188352926,1,0,1.6,0.8944271909999159
10,2,0.7476874301444812,3,1,1.6,0.8944271909999159
10,3,0.03285109201027529,2,0,1.6,0.8944271909999159
10,4,0.057655462018864914,1,0,1.6,0.8944271909999159
11,0,0.002011657993944259,1,0,2.2,2.16794833886788
11,1,0.0031157168515104274,6,0,2.2,2.16794833886788
11,2,0.008469396500084424,1,0,2.2,2.16794833886788
11,3,0.007474216178085318,2,0,2.2,2.16794833886788
11,4,0.9789289962611173,1,1,2.2,2.16794833886788
12,0,0.004776227404544249,2,0,5.0,8.396427811873332
12,1,0.0032826498882108936,1,0,5.0,8.396427811873332
12,2,0.518609364063249,1,1,5.0,8.396427811873332
12,3,0.457671157437184,20,1,5.0,8.396427811873332
12,4,0.015660646746469952,1,0,5.0,8.396427811873332
13,0,0.08955787911585428,3,0,3.4,4.33589667773576
13,1,0.21483818359111476,1,0,3.4,4.33589667773576
13,2,0.057822912681158606,11,0,3.4,4.33589667773576
13,3,0.122411107106606,1,0,3.4,4.33589667773576
13,4,0.5153699800990472,1,0,3.4,4.33589667773576
14,0,0.03510668173299826,1,0,2.0,2.23606797749979
14,1,0.05107992051724611,1,0,2.0,2.23606797749979
14,2,0.6624144092367918,6,1,2.0,2.23606797749979
14,3,0.06161414526592165,1,0,2.0,2.23606797749979
14,4,0.18978490575564988,1,1,2.0,2.23606797749979
15,0,0.03413480195410321,1,1,1.0,0.0
15,1,0.008630627471248343,1,0,1.0,0.0
15,2,0.11914216560485885,1,1,1.0,0.0
15,3,0.011081945035046323,1,0,1.0,0.0
15,4,0.8270104859975352,1,1,1.0,0.0
16,0,0.10476269849556985,1,1,1.2,0.4472135954999579
16,1,0.01104190981703759,1,0,1.2,0.4472135954999579
16,2,0.25131264915034657,1,1,1.2,0.4472135954999579
16,3,0.6028677410419042,2,1,1.2,0.4472135954999579
16,4,0.030015015650998584,1,0,1.2,0.4472135954999579
17,0,0.023300450380578378,8,0,3.0,3.082207001484488
17,1,0.14273254592232693,1,0,3.0,3.082207001484488
17,2,0.09215506893379144,1,0,3.0,3.082207001484488
17,3,0.3021648020887354,1,0,3.0,3.082207001484488
17,4,0.439647192838918,4,1,3.0,3.082207001484488
18,0,0.0023177050800187366,1,0,1.2,0.44721359549995804
18,1,0.8783784360770542,2,1,1.2,0.44721359549995804
18,2,0.1049073423189204,1,1,1.2,0.44721359549995804
18,3,0.0026263039260883566,1,0,1.2,0.44721359549995804
18,4,0.011770277600936135,1,0,1.2,0.44721359549995804
19,0,0.0009298592446884749,1,0,1.2,0.4472135954999579
19,1,0.000959376145609429,1,0,1.2,0.4472135954999579
19,2,0.4668592529532176,1,1,1.2,0.4472135954999579
19,3,0.0022306163689500887,1,0,1.2,0.4472135954999579
19,4,0.5290208402838728,2,1,1.2,0.4472135954999579
20,0,0.911242033572563,1,1,2.2,1.3038404810405297
20,1,0.01077586325866092,3,0,2.2,1.3038404810405297
20,2,0.018912224485853998,2,0,2.2,1.3038404810405297
20,3,0.01077586325866092,1,0,2.2,1.3038404810405297
20,4,0.04829405707559632,4,0,2.2,1.3038404810405297
21,0,0.09040016919002827,1,1,1.8,0.8366600265340756
21,1,0.013023379156905933,1,0,1.8,0.8366600265340756
21,2,0.4312750353983596,2,1,1.8,0.8366600265340756
21,3,0.2037199017543822,2,1,1.8,0.8366600265340756
21,4,0.2615815317377564,3,1,1.8,0.8366600265340756
22,0,0.13499201712431355,3,0,1.6,0.8944271909999159
22,1,0.15296601361575515,1,0,1.6,0.8944271909999159
22,2,0.20907975112012167,1,0,1.6,0.8944271909999159
22,3,0.4158047351835261,2,0,1.6,0.8944271909999159
22,4,0.08715739693584182,1,0,1.6,0.8944271909999159
23,0,0.0007057423043891346,1,0,1.2,0.4472135954999579
23,1,0.0003897479167825957,1,0,1.2,0.4472135954999579
23,2,0.0029712860837916746,2,0,1.2,0.4472135954999579
23,3,0.0021738393369736503,1,0,1.2,0.4472135954999579
23,4,0.99375936400579,1,1,1.2,0.4472135954999579
24,0,0.11864349892761407,3,1,4.2,3.63318042491699
24,1,0.6827462371143767,1,1,4.2,3.63318042491699
24,2,0.021946840521530803,9,0,4.2,3.63318042491699
24,3,0.07196091967518088,1,0,4.2,3.63318042491699
24,4,0.10470252031541818,7,1,4.2,3.63318042491699
25,0,0.015679409065735058,1,0,3.2,2.16794833886788
25,1,0.01669064406958142,4,0,3.2,2.16794833886788
25,2,0.7097043931723916,6,1,3.2,2.16794833886788
25,3,0.027518226460059508,4,0,3.2,2.16794833886788
