trial,pos,prob,bystander,urgency,mean_context,sd_context
0,0,0.01251935023747645,4,0,4.8,5.805170109479997
0,1,0.01251935023747645,15,0,4.8,5.805170109479997
0,2,0.7745446339313552,1,0,4.8,5.805170109479997
0,3,0.08163639893900922,2,0,4.8,5.805170109479997
0,4,0.11878025957660485,2,0,4.8,5.805170109479997
1,0,0.13493499804990045,7,0,5.8,4.604345773288536
1,1,0.08184221338552902,1,0,5.8,4.604345773288536
1,2,0.09273937749337732,13,0,5.8,4.604345773288536
1,3,0.3236921945262859,3,1,5.8,4.604345773288536
1,4,0.36679130949726707,5,1,5.8,4.604345773288536
2,0,0.13450324753810142,1,0,4.8,8.497058314499201
2,1,0.056069295422051316,20,0,4.8,8.497058314499201
2,2,0.5319706634951693,1,0,4.8,8.497058314499201
2,3,0.10475123450832038,1,0,4.8,8.497058314499201
2,4,0.1727055884659651,1,0,4.8,8.497058314499201
3,0,0.0021529683428761943,1,0,1.4,0.8944271909999159
3,1,0.0024396327472320078,1,0,1.4,0.8944271909999159
3,2,0.004557834017635465,1,0,1.4,0.8944271909999159
3,3,0.006631609364914386,3,0,1.4,0.8944271909999159
3,4,0.9842179857862382,1,1,1.4,0.8944271909999159
4,0,0.16301133865978198,1,0,1.2,0.44721359549995804
4,1,0.18471604623468452,2,0,1.2,0.44721359549995804
4,2,0.16301133865978198,1,0,1.2,0.44721359549995804
4,3,0.18471604623468452,1,0,1.2,0.44721359549995804
4,4,0.30454527446675267,1,0,1.2,0.44721359549995804
5,0,0.00089862167793351,20,0,6.0,8.093207028119323
5,1,0.0007930308473716943,6,0,6.0,8.093207028119323
5,2,0.00190238210711375,2,0,6.0,8.093207028119323
5,3,0.9854584922692863,1,1,6.0,8.093207028119323
5,4,0.010947453164382207,1,0,6.0,8.093207028119323
6,0,0.0009001063569273323,1,0,1.2,0.4472135954999579
6,1,0.9870864375890303,1,1,1.2,0.4472135954999579
6,2,0.0027725227664257964,2,0,1.2,0.4472135954999579
6,3,0.0007010035356225559,1,0,1.2,0.4472135954999579
6,4,0.00853997133915357,1,0,1.2,0.4472135954999579
7,0,0.27159062382329163,1,1,4.0,5.196152422706632
7,1,0.04719537370593979,1,0,4.0,5.196152422706632
7,2,0.06060005938850302,4,0,4.0,5.196152422706632
7,3,0.11321581597272336,1,0,4.0,5.196152422706632
7,4,0.5073981152776436,13,1,4.0,5.196152422706632
8,0,0.19907559462262872,1,1,1.2,0.4472135954999579
8,1,0.018516914748132916,1,0,1.2,0.4472135954999579
8,2,0.030529231212987645,2,0,1.2,0.4472135954999579
8,3,0.05703611279717779,1,0,1.2,0.4472135954999579
8,4,0.6948421204015292,1,1,1.2,0.4472135954999579
9,0,0.010638377713579651,16,0,5.6,6.188699378706321
9,1,0.013659947376560693,6,0,5.6,6.188699378706321
9,2,0.8451110690356638,1,0,5.6,6.188699378706321
9,3,0.06937093680400393,1,0,5.6,6.188699378706321
9,4,0.06121963685892518,4,0,5.6,6.188699378706321
10,0,0.0654810749528476,1,0,2.0,2.23606797749979
10,1,0.7039879631979447,1,1,2.0,2.23606797749979
10,2,0.10796004110306924,1,1,2.0,2.23606797749979
10,3,0.014610802740920224,6,1,2.0,2.23606797749979
10,4,0.10796004110306924,1,0,2.0,2.23606797749979
11,0,0.10512284042641679,1,1,1.8,1.3038404810405297
11,1,0.08186975044278373,1,1,1.8,1.3038404810405297
11,2,0.06376022575470046,4,0,1.8,1.3038404810405297
11,3,0.06376022575470046,2,0,1.8,1.3038404810405297
11,4,0.6854869869777803,1,1,1.8,1.3038404810405297
12,0,0.070815901961659,1,0,1.0,0.0
12,1,0.5232627034799581,1,1,1.0,0.0
12,2,0.3173748538276991,1,1,1.0,0.0
12,3,0.02605171443970676,1,0,1.0,0.0
12,4,0.06249481413489844,1,0,1.0,0.0
13,0,0.384922698285728,20,1,9.0,10.04987562112089
13,1,0.33969308897165973,1,0,9.0,10.04987562112089
13,2,0.06688952723084336,2,1,9.0,10.04987562112089
13,3,0.14160514713955732,2,1,9.0,10.04987562112089
13,4,0.06688952723084336,20,0,9.0,10.04987562112089
14,0,0.13121837326709046,1,0,5.8,8.012490249604053
14,1,0.07023613392288092,20,0,5.8,8.012490249604053
14,2,0.07958796650410696,4,0,5.8,8.012490249604053
14,3,0.314776513744976,2,1,5.8,8.012490249604053
14,4,0.4041810442249074,2,0,5.8,8.012490249604053
15,0,0.1598785199456849,1,0,1.8,1.788854381999832
15,1,0.09697121261666562,1,0,1.8,1.788854381999832
15,2,0.14109229864187636,1,0,1.8,1.788854381999832
15,3,0.33846282938102473,1,0,1.8,1.788854381999832
15,4,0.2635951165625054,5,0,1.8,1.788854381999832
16,0,0.10279101671437245,2,0,2.8,3.4928498393145966
16,1,0.02293577602129785,9,0,2.8,3.4928498393145966
16,2,0.09071275386395505,1,0,2.8,3.4928498393145966
16,3,0.5915215303687347,1,1,2.8,3.4928498393145966
16,4,0.1920389243297967,1,0,2.8,3.4928498393145966
17,0,0.02814095020222633,3,0,5.6,8.1117199162693
17,1,0.017068349091096703,20,1,5.6,8.1117199162693
17,2,0.06750663018887916,3,1,5.6,8.1117199162693
17,3,0.4988102775153935,1,0,5.6,8.1117199162693
17,4,0.3884738347330532,1,0,5.6,8.1117199162693
18,0,0.327579816041304,3,0,1.8,0.8366600265340756
18,1,0.09385318865041224,2,0,1.8,0.8366600265340756
18,2,0.15473774845096652,1,0,1.8,0.8366600265340756
18,3,0.22514209551350717,1,0,1.8,0.8366600265340756
18,4,0.1986872019320752,2,0,1.8,0.8366600265340756
19,0,0.14884757513155183,1,0,4.0,6.164414002968976
19,1,0.40460965869028986,2,1,4.0,6.164414002968976
19,2,0.14884757513155183,1,0,4.0,6.164414002968976
19,3,0.14884757513155183,1,0,4.0,6.164414002968976
19,4,0.14884757513155183,15,1,4.0,6.164414002968976
20,0,0.19466329450904177,1,0,8.8,8.136338242723197
20,1,0.15160392619890126,20,0,8.8,8.136338242723197
20,2,0.5291497276716803,1,1,8.8,8.136338242723197
20,3,0.043435252078823455,13,0,8.8,8.136338242723197
20,4,0.08114773410631144,9,0,8.8,8.136338242723197
21,0,0.298154009417171,1,1,1.4,0.5477225575051661
21,1,0.05181140414838327,1,0,1.4,0.5477225575051661
21,2,0.07538514821521151,2,0,1.4,0.5477225575051661
21,3,0.43381152393597816,1,1,1.4,0.5477225575051661
21,4,0.1408379816143011,2,1,1.4,0.5477225575051661
22,0,0.03577355380519011,20,1,8.2,7.463243262818116
22,1,0.8142024287892481,1,1,8.2,7.463243262818116
22,2,0.010249294765923072,10,0,8.2,7.463243262818116
22,3,0.014912635890309339,7,0,8.2,7.463243262818116
22,4,0.12486197158732755,3,0,8.2,7.463243262818116
23,0,0.45094222845563114,2,1,1.2,0.44721359549995804
23,1,0.015430390846128822,1,0,1.2,0.44721359549995804
23,2,0.45094222845563114,1,1,1.2,0.44721359549995804
23,3,0.028827772192955008,1,0,1.2,0.44721359549995804
23,4,0.05385736886126523,1,0,1.2,0.44721359549995804
24,0,0.38702120597790524,1,0,2.0,2.23606797749979
24,1,0.09785429111988918,1,0,2.0,2.23606797749979
24,2,0.16133445119864395,1,0,2.0,2.23606797749979
24,3,0.05237762765154502,6,0,2.0,2.23606797749979
24,4,0.30141243624641273,1,0,2.0,2.23606797749979
25,0,0.10346303713195103,1,0,2.0,1.7320508075688772
25,1,0.7644940943989278,1,1,2.0,1.7320508075688772
25,2,0.026159552489173975,2,0,2.0,1.7320508075688772
25,3,0.043129810620897616,1,0,2.0,1.7320508075688772
25,4,0.06275350416751495,5,1,2.0,1.7320508075688772
26,0,0.056775930208293614,4,0,2.0,1.224744871391589
26,1,0.09360768379819963,2,1,2.0,1.224744871391589
26,2,0.064335557486958,2,1,2.0,1.224744871391589
26,3,0.1748821559930014,1,0,2.0,1.224744871391589
26,4,0.6103987015559156,1,0,2.0,1.224744871391589
27,0,0.155287015172703,1,0,4.0,6.164414002968976
27,1,0.1993924743633256,1,1,4.0,6.164414002968976
27,2,0.02381403506325777,15,0,4.0,6.164414002968976
27,3,0.1993924743633256,2,1,4.0,6.164414002968976
27,4,0.4221138966995507,1,1,4.0,6.164414002968976
28,0,0.024698839468570623,1,1,1.4,0.5477225575051661
28,1,0.014980599825354818,2,0,1.4,0.5477225575051661
28,2,0.7218058291622009,1,1,1.4,0.5477225575051661
28,3,0.031713937640335026,2,0,1.4,0.5477225575051661
28,4,0.20680082629347246,1,1,1.4,0.5477225575051661
29,0,0.0009700723365675925,2,0,1.6,0.5477225575051661
29,1,0.9388122990220752,2,1,1.6,0.5477225575051661
29,2,0.002327082561552933,1,0,1.6,0.5477225575051661
29,3,0.052964167602560286,1,1,1.6,0.5477225575051661
29,4,0.004926433821466625,2,0,1.6,0.5477225575051661
30,0,0.08846108028133323,2,0,5.2,8.28854631404084
30,1,0.025344523836036345,2,0,5.2,8.28854631404084
30,2,0.06889355859444474,20,1,5.2,8.28854631404084
30,3,0.5768387037035748,1,1,5.2,8.28854631404084
30,4,0.2404621470546049,1,0,5.2,8.28854631404084
31,0,0.054875802627776395,1,0,2.8,3.492849839314596
31,1,0.14916789710518968,1,0,2.8,3.492849839314596
31,2,0.5206471191404914,2,1,2.8,3.492849839314596
31,3,0.02937290050566975,9,0,2.8,3.492849839314596
31,4,0.2459362848629343,1,0,2.8,3.492849839314596
32,0,0.2148945345360189,1,1,2.2,1.3038404810405297
32,1,0.31266970279828205,1,1,2.2,1.3038404810405297
32,2,0.0615683149636072,3,0,2.2,1.3038404810405297
32,3,0.16736003177441658,4,1,2.2,1.3038404810405297
32,4,0.2435074093820055,2,1,2.2,1.3038404810405297
33,0,0.03202345858821312,3,0,5.8,7.981227975693965
33,1,0.06779366236324248,2,0,5.8,7.981227975693965
33,2,0.5009312042117877,1,1,5.8,7.981227975693965
33,3,0.23662313199008927,20,1,5.8,7.981227975693965
33,4,0.1626285417307295,3,0,5.8,7.981227975693965
34,0,0.005348136485861346,1,0,2.8,3.0331501776206204
34,1,0.006867143179761028,1,0,2.8,3.0331501776206204
34,2,0.014537742225635713,8,0,2.8,3.0331501776206204
34,3,0.07382874687628513,3,1,2.8,3.0331501776206204
34,4,0.8994182696478372,1,1,2.8,3.0331501776206204
35,0,0.21431308974105967,1,0,2.6,2.60768096208106
35,1,0.042200749519098836,7,0,2.6,2.60768096208106
35,2,0.2428485461120537,1,0,2.6,2.60768096208106
35,3,0.3533425496455505,1,0,2.6,2.60768096208106
35,4,0.14729508888359782,3,0,2.6,2.60768096208106
36,0,0.06577125441222581,1,0,2.0,1.4142135623730951
36,1,0.22956423464114342,4,1,2.0,1.4142135623730951
36,2,0.03989228232877477,3,0,2.0,1.4142135623730951
36,3,0.17878480570371025,1,0,2.0,1.4142135623730951
36,4,0.48598745958186584,1,0,2.0,1.4142135623730951
37,0,0.08709485098114401,1,0,4.2,6.610597552415364
37,1,0.05985935731723767,1,0,4.2,6.610597552415364
37,2,0.8263329265027854,1,1,4.2,6.610597552415364
37,3,0.013356424800157125,2,0,4.2,6.610597552415364
37,4,0.013356424800157125,16,1,4.2,6.610597552415364
38,0,0.10578841261156724,1,0,2.8,1.7888543819998317
38,1,0.02360458544786717,4,0,2.8,1.7888543819998317
38,2,0.07270724180824584,5,1,2.8,1.7888543819998317
38,3,0.016223182376532135,3,0,2.8,1.7888543819998317
38,4,0.7816765503473571,1,1,2.8,1.7888543819998317
39,0,0.13648893873657186,1,0,5.0,8.396427811873332
39,1,0.12045105131319817,1,0,5.0,8.396427811873332
39,2,0.08278471618666236,2,0,5.0,8.396427811873332
39,3,0.12045105131319817,20,0,5.0,8.396427811873332
39,4,0.5398242245331482,1,0,5.0,8.396427811873332
40,0,0.1402759962255356,2,0,5.8,7.981227975693965
40,1,0.01898429394358493,3,0,5.8,7.981227975693965
40,2,0.016753580602969196,20,1,5.8,7.981227975693965
40,3,0.016753580602969196,3,1,5.8,7.981227975693965
40,4,0.8072326232588368,1,1,5.8,7.981227975693965
41,0,0.0074671165320295925,20,1,5.4,8.264381404557755
41,1,0.05517494295241914,1,1,5.4,8.264381404557755
41,2,0.24727690930867668,1,1,5.4,8.264381404557755
41,3,0.017912681365859065,4,0,5.4,8.264381404557755
41,4,0.6721683492034687,1,1,5.4,8.264381404557755
42,0,0.48459787005230925,1,1,1.0,0.0
42,1,0.027339142669644285,1,0,1.0,0.0
42,2,0.04507462604214802,1,1,1.0,0.0
42,3,0.3774052006714733,1,1,1.0,0.0
42,4,0.06558319390845137,1,0,1.0,0.0
43,0,0.0014864465930195297,1,0,1.6,0.8944271909999159
43,1,0.9886973964523167,3,1,1.6,0.8944271909999159
43,2,0.0014864465930195297,1,0,1.6,0.8944271909999159
43,3,0.0024507361156710355,1,0,1.6,0.8944271909999159
43,4,0.005879010319916138,2,0,1.6,0.8944271909999159
44,0,0.04461762613615889,1,0,1.2,0.4472135954999579
44,1,0.00684233457681006,1,0,1.2,0.4472135954999579
44,2,0.007753380841077977,2,0,1.2,0.4472135954999579
44,3,0.8961690172446786,1,1,1.2,0.4472135954999579
44,4,0.04461762613615889,1,0,1.2,0.4472135954999579
45,0,0.0012698813281790517,1,0,1.4,0.5477225575051661
45,1,0.9571147175198148,2,1,1.4,0.5477225575051661
45,2,0.004432321350622042,1,0,1.4,0.5477225575051661
45,3,0.028902358919723436,1,1,1.4,0.5477225575051661
45,4,0.00828066644534016,2,1,1.4,0.5477225575051661
46,0,0.20787037365123967,1,0,2.0,2.23606797749979
46,1,0.14286707918877042,1,0,2.0,2.23606797749979
46,2,0.3024496090160313,1,0,2.0,2.23606797749979
46,3,0.23554799234132542,1,0,2.0,2.23606797749979
46,4,0.11126499314733881,6,0,2.0,2.23606797749979
47,0,0.1027470845375521,1,0,1.4,0.5477225575051661
47,1,0.27929553282557323,1,0,1.4,0.5477225575051661
47,2,0.24647744262428256,2,1,1.4,0.5477225575051661
47,3,0.05499655124573159,2,0,1.4,0.5477225575051661
47,4,0.31648330096977334,1,0,1.4,0.5477225575051661
48,0,0.006718303081831049,19,0,4.6,8.049844718999244
48,1,0.00977507330486718,1,0,4.6,8.049844718999244
48,2,0.012551442573435299,1,0,4.6,8.049844718999244
48,3,0.6852856264492223,1,1,4.6,8.049844718999244
48,4,0.2856695502982747,1,1,4.6,8.049844718999244
49,0,0.0034708199698069496,1,0,1.0,0.0
49,1,0.006484345377566862,1,0,1.0,0.0
49,2,0.9623622933343278,1,1,1.0,0.0
49,3,0.005050013257754516,1,0,1.0,0.0
49,4,0.02263258922234074,1,0,1.0,0.0
50,0,0.32745885975186106,2,0,2.6,2.073644135332772
