trial,pos,prob,bystander,urgency,mean_context,sd_context
0,0,9.610184502586723e-05,1,1,4.8,8.497058314499201
0,1,3.288424303064519e-06,1,0,4.8,8.497058314499201
0,2,8.31443871621338e-07,20,0,4.8,8.497058314499201
0,3,1.9945301619527792e-06,1,0,4.8,8.497058314499201
0,4,0.99989784807358,1,1,4.8,8.497058314499201
1,0,2.335593038799337e-09,1,0,1.4,0.8944271909999159
1,1,3.850741922767617e-09,1,0,1.4,0.8944271909999159
1,2,5.905303998944039e-10,1,0,1.4,0.8944271909999159
1,3,1.4449802461092448e-07,3,0,1.4,0.8944271909999159
1,4,0.9999998807907247,1,1,1.4,0.8944271909999159
2,0,3.6534822137210456e-08,9,0,5.2,4.024922359499622
2,1,1.4449802461092448e-07,3,0,5.2,4.024922359499622
2,2,2.215948977336598e-08,10,0,5.2,4.024922359499622
2,3,6.023573837886479e-08,3,0,5.2,4.024922359499622
2,4,0.9999997615814777,1,0,5.2,4.024922359499622
3,0,4.277787868968998e-11,3,0,1.4,0.8944271909999161
3,1,4.277787868968998e-11,1,0,1.4,0.8944271909999161
3,2,5.109089028063325e-12,1,0,1.4,0.8944271909999161
3,3,4.277787868968998e-11,1,0,1.4,0.8944271909999161
3,4,1.0,1,1,1.4,0.8944271909999161
4,0,1.522997974471263e-08,1,0,1.2,0.4472135954999579
4,1,1.522997974471263e-08,1,0,1.2,0.4472135954999579
4,2,3.398267819495071e-09,1,0,1.2,0.4472135954999579
4,3,1.0,2,1,1.2,0.4472135954999579
4,4,8.152020714470167e-09,1,0,1.2,0.4472135954999579
5,0,7.345329345349496e-05,1,0,3.2,3.8987177379235853
5,1,0.01797342830630649,1,0,3.2,3.8987177379235853
5,2,0.0005427505059790897,10,1,3.2,3.8987177379235853
5,3,0.9813159882851423,3,1,3.2,3.8987177379235853
5,4,9.431589573371082e-05,1,1,3.2,3.8987177379235853
6,0,7.338187197174319e-07,1,0,1.6,1.3416407864998738
6,1,0.9999964237340748,1,1,1.6,1.3416407864998738
6,2,2.260320784525092e-06,4,1,1.6,1.3416407864998738
6,3,6.475927472092271e-07,1,0,1.6,1.3416407864998738
6,4,3.6534682768190175e-08,1,0,1.6,1.3416407864998738
7,0,0.22266675219380377,1,0,1.4,0.5477225575051661
7,1,0.0001231535003899737,2,0,1.4,0.5477225575051661
7,2,0.7771833767042817,1,0,1.4,0.5477225575051661
7,3,1.010905491003931e-05,1,0,1.4,0.5477225575051661
7,4,1.666701385685738e-05,2,0,1.4,0.5477225575051661
8,0,0.00012339368123175988,1,0,2.8,3.0331501776206204
8,1,0.9998696020381034,1,0,2.8,3.0331501776206204
8,2,1.370779977644595e-06,3,0,2.8,3.0331501776206204
8,3,2.26003410659249e-06,8,1,2.8,3.0331501776206204
8,4,3.2883302218363897e-06,1,0,2.8,3.0331501776206204
9,0,1.440394528894641e-07,3,0,2.2,1.7888543819998317
9,1,0.9968267367584707,1,1,2.2,1.7888543819998317
9,2,1.440394528894641e-07,5,0,2.2,1.7888543819998317
9,3,0.0031726815950245692,1,1,2.2,1.7888543819998317
9,4,3.0493152415987603e-07,1,0,2.2,1.7888543819998317
10,0,0.999925142169393,1,1,2.6,2.073644135332772
10,1,7.484626212190614e-05,2,1,2.6,2.073644135332772
10,2,2.789260601548332e-10,1,0,2.6,2.073644135332772
10,3,2.6463767766253048e-09,3,0,2.6,2.073644135332772
10,4,3.3980150433190693e-09,6,0,2.6,2.073644135332772
