trial,pos,prob,bystander,urgency,mean_context,sd_context
0,0,0.026408950911628395,1,0,2.2,1.6431676725154984
0,1,0.005892633446263665,1,0,2.2,1.6431676725154984
0,2,0.9309475193671235,1,1,2.2,1.6431676725154984
0,3,0.010341893771625059,4,0,2.2,1.6431676725154984
0,4,0.026408950911628395,4,0,2.2,1.6431676725154984
1,0,0.03475527653346202,1,1,1.8,1.30384048104053
1,1,0.002680039790440935,1,0,1.8,1.30384048104053
1,2,0.006039562898874244,1,0,1.8,1.30384048104053
1,3,0.9541600721406924,4,1,1.8,1.30384048104053
1,4,0.002365126813867593,2,0,1.8,1.30384048104053
2,0,0.07734323814019133,7,0,2.6,2.5099800796022267
2,1,0.08764137065373696,1,0,2.6,2.5099800796022267
2,2,0.03432085387767028,2,0,2.6,2.5099800796022267
2,3,0.7811390803355517,1,1,2.6,2.5099800796022267
2,4,0.019555433069596225,2,0,2.6,2.5099800796022267
3,0,0.2811843355516527,1,0,3.6,5.813776741499453
3,1,0.05201386582181354,1,0,3.6,5.813776741499453
3,2,0.36104783362277654,1,0,3.6,5.813776741499453
3,3,0.2811843355516527,14,0,3.6,5.813776741499453
3,4,0.02456961049298375,1,0,3.6,5.813776741499453
4,0,0.12197981273436118,1,0,2.2,1.7888543819998317
4,1,0.7954083544350472,5,1,2.2,1.7888543819998317
4,2,0.02721737515029349,1,0,2.2,1.7888543819998317
4,3,0.03283042121612292,1,0,2.2,1.7888543819998317
4,4,0.022563996520032954,3,0,2.2,1.7888543819998317
5,0,0.05903264357286526,3,0,3.6,4.774934554525329
5,1,0.8674783001679146,1,1,3.6,4.774934554525329
5,2,0.005490891188685219,1,0,3.6,4.774934554525329
5,3,0.005158214909138308,1,0,3.6,4.774934554525329
5,4,0.06283992197858805,12,0,3.6,4.774934554525329
6,0,0.7514726475673674,1,1,1.4,0.5477225575051661
6,1,0.01292980266177991,1,0,1.4,0.5477225575051661
6,2,0.0073671794838423635,1,0,1.4,0.5477225575051661
6,3,0.21530051823727783,2,0,1.4,0.5477225575051661
6,4,0.01292980266177991,2,0,1.4,0.5477225575051661
7,0,0.2573791693906786,2,0,2.2,1.3038404810405297
7,1,0.028877142490342973,3,0,2.2,1.3038404810405297
7,2,0.2916488076466721,1,0,2.2,1.3038404810405297
7,3,0.37448448176500115,1,0,2.2,1.3038404810405297
7,4,0.04761035906086693,4,0,2.2,1.3038404810405297
8,0,0.06954559652167659,20,1,5.8,8.105553651663778
8,1,0.03962588643371794,5,1,5.8,8.105553651663778
8,2,0.3759599427646588,1,0,5.8,8.105553651663778
8,3,0.11466130426881703,2,1,5.8,8.105553651663778
8,4,0.40020727584805493,1,1,5.8,8.105553651663778
9,0,0.06089567990633911,3,0,2.6,2.073644135332772
9,1,0.01058208243642058,6,0,2.6,2.073644135332772
9,2,0.8948553905296256,2,1,2.6,2.073644135332772
9,3,0.02240226869369906,1,0,2.6,2.073644135332772
9,4,0.01126456811738171,1,0,2.6,2.073644135332772
10,0,0.05251357112089613,1,0,3.2,3.8340579025361627
10,1,0.012473063452452424,2,0,3.2,3.8340579025361627
10,2,0.04353527955886025,10,0,3.2,3.8340579025361627
10,3,0.8744294389807565,2,1,3.2,3.8340579025361627
10,4,0.017048656369480195,1,0,3.2,3.8340579025361627
11,0,0.15769915173341698,1,1,1.2,0.4472135954999579
11,1,0.008357746861084932,1,0,1.2,0.4472135954999579
