trial,pos,prob,bystander,urgency,mean_context,sd_context
0,0,0.9947799187523881,5,1,4.5,0.7071067811865476
0,1,0.005220125868449866,4,0,4.5,0.7071067811865476
1,0,0.017986211314027313,20,0,12.5,10.606601717798213
1,1,0.9820137577607906,5,1,12.5,10.606601717798213
2,0,4.78509457496562e-06,1,0,1.0,0.0
2,1,0.9999952316511552,1,1,1.0,0.0
3,0,0.9980732443617326,3,1,5.0,2.8284271247461903
3,1,0.0019267342527389902,7,0,5.0,2.8284271247461903
4,0,5.04347662567888e-07,1,0,1.0,0.0
4,1,0.9999995231630692,1,1,1.0,0.0
5,0,1.0,1,1,1.0,0.0
5,1,1.3887943864964021e-11,1,0,1.0,0.0
6,0,0.8519528492100928,2,0,1.5,0.7071067811865476
6,1,0.14804720844715558,1,0,1.5,0.7071067811865476
7,0,0.001501181950907551,2,0,1.5,0.7071067811865476
7,1,0.9984987894978749,1,1,1.5,0.7071067811865476
8,0,1.3007123989067183e-05,2,0,1.5,0.7071067811865476
8,1,0.9999870063564401,1,1,1.5,0.7071067811865476
9,0,0.2689414052760013,2,0,2.0,0.0
9,1,0.7310585348819939,2,0,2.0,0.0
10,0,0.9046505126460354,1,0,1.0,0.0
10,1,0.09534945969074979,1,0,1.0,0.0
11,0,0.2689414052760013,1,0,3.0,2.8284271247461903
11,1,0.7310585348819939,5,0,3.0,2.8284271247461903
12,0,0.02297737289127478,1,0,2.0,1.4142135623730951
12,1,0.9770226476651187,3,1,2.0,1.4142135623730951
13,0,1.0,1,1,1.0,0.0
13,1,5.3157852544244216e-08,1,0,1.0,0.0
14,0,0.2227001469810028,1,0,1.0,0.0
14,1,0.77729988964086,1,0,1.0,0.0
15,0,5.829127258796956e-05,1,0,1.0,0.0
15,1,0.9999417100552707,1,1,1.0,0.0
16,0,0.0003353500342255387,1,0,1.0,0.0
16,1,0.9996646575567589,1,0,1.0,0.0
17,0,0.77729988964086,1,1,2.0,1.4142135623730951
17,1,0.2227001469810028,3,0,2.0,1.4142135623730951
18,0,0.9959299004209012,2,1,2.0,0.0
18,1,0.004070137939983506,2,1,2.0,0.0
19,0,0.2689414052760013,3,0,5.5,3.5355339059327378
19,1,0.7310585348819939,8,0,5.5,3.5355339059327378
20,0,0.047425874568977164,1,0,1.0,0.0
20,1,0.9525741476724274,1,0,1.0,0.0
21,0,0.999925142169393,1,1,1.5,0.7071067811865476
21,1,7.484626212190614e-05,2,0,1.5,0.7071067811865476
22,0,0.7310585348819939,1,0,1.5,0.7071067811865476
22,1,0.2689414052760013,2,0,1.5,0.7071067811865476
23,0,0.0009110514045295695,13,0,7.0,8.48528137423857
23,1,0.9990889988442552,1,0,7.0,8.48528137423857
24,0,0.999998927117538,1,1,1.0,0.0
24,1,1.0677029917933763e-06,1,0,1.0,0.0
25,0,0.0009110514045295695,1,0,1.0,0.0
25,1,0.9990889988442552,1,0,1.0,0.0
26,0,0.6224593298742985,3,0,11.5,12.020815280171307
26,1,0.377540667992942,20,0,11.5,12.020815280171307
27,0,0.9980732443617326,1,0,1.0,0.0
27,1,0.0019267342527389902,1,0,1.0,0.0
28,0,0.14804720844715558,2,0,1.5,0.7071067811865476
28,1,0.8519528492100928,1,0,1.5,0.7071067811865476
29,0,0.32082130911852547,1,1,2.0,1.4142135623730951
29,1,0.6791786964925157,3,0,2.0,1.4142135623730951
30,0,4.539785156619626e-05,1,0,1.5,0.7071067811865476
30,1,0.9999545833252356,2,1,1.5,0.7071067811865476
31,0,0.02297737289127478,3,1,2.0,1.4142135623730951
31,1,0.9770226476651187,1,1,2.0,1.4142135623730951
32,0,0.9399133253553882,12,1,7.0,7.0710678118654755
32,1,0.060086648833494447,2,1,7.0,7.0710678118654755
33,0,6.82560337633487e-08,20,0,14.5,7.7781745930520225
33,1,0.9999998807907247,9,1,14.5,7.7781745930520225
34,0,7.484626212190614e-05,1,0,1.0,0.0
34,1,0.999925142169393,1,1,1.0,0.0
35,0,0.9999998807907247,1,1,1.0,0.0
35,1,1.4449802461092448e-07,1,0,1.0,0.0
36,0,0.11920291248514252,1,0,1.5,0.7071067811865476
