trial,pos,prob,bystander,urgency,mean_context,sd_context
0,0,0.02297737289127478,1,0,1.0,0.0
0,1,0.9770226476651187,1,1,1.0,0.0
1,0,0.02297737289127478,1,0,2.0,1.4142135623730951
1,1,0.9770226476651187,3,1,2.0,1.4142135623730951
2,0,0.6654105590483202,1,1,1.5,0.7071067811865476
2,1,0.3345894513763354,2,1,1.5,0.7071067811865476
3,0,0.705785027818136,1,0,1.0,0.0
3,1,0.2942149721551204,1,0,1.0,0.0
4,0,0.5156199045071589,1,0,4.0,4.242640687119285
4,1,0.48438007374066205,7,0,4.0,4.242640687119285
5,0,0.008577484930474293,1,0,1.0,0.0
5,1,0.9914224771982877,1,1,1.0,0.0
6,0,0.5774954003013352,1,0,1.0,0.0
6,1,0.42250466050525404,1,0,1.0,0.0
7,0,0.3345894513763354,1,0,1.0,0.0
7,1,0.6654105590483202,1,0,1.0,0.0
8,0,0.8872045788414443,1,0,7.5,9.192388155425117
8,1,0.11279540355127372,14,0,7.5,9.192388155425117
9,0,0.7662936378892937,8,1,4.5,4.949747468305833
9,1,0.23370636229413894,1,0,4.5,4.949747468305833
10,0,0.77729988964086,1,1,1.0,0.0
10,1,0.2227001469810028,1,0,1.0,0.0
11,0,0.8175744308728488,1,1,1.0,0.0
11,1,0.18242550282051248,1,1,1.0,0.0
12,0,0.9433475807300856,3,1,2.0,1.4142135623730951
12,1,0.05665242292698004,1,0,2.0,1.4142135623730951
13,0,0.9988304957495425,1,1,1.0,0.0
13,1,0.0011695103074966034,1,0,1.0,0.0
14,0,0.9362849976676667,1,1,10.5,13.435028842544403
14,1,0.06371498658138436,20,1,10.5,13.435028842544403
15,0,0.6791786964925157,1,0,2.0,1.4142135623730951
15,1,0.32082130911852547,3,0,2.0,1.4142135623730951
16,0,0.6076631843464606,1,0,1.0,0.0
16,1,0.39233685123032197,1,0,1.0,0.0
17,0,0.8267117710471246,1,0,1.0,0.0
17,1,0.17328820368552403,1,0,1.0,0.0
18,0,0.9783847231125224,1,1,1.0,0.0
18,1,0.021615335164680196,1,0,1.0,0.0
19,0,0.9928786125164406,3,1,2.0,1.4142135623730951
19,1,0.007121429257239656,1,0,2.0,1.4142135623730951
20,0,0.7431679718476014,7,0,4.0,4.242640687119285
20,1,0.25683198633610593,1,0,4.0,4.242640687119285
21,0,0.9724147738264425,1,1,1.0,0.0
21,1,0.027585281247818165,1,0,1.0,0.0
22,0,0.013222823237918586,1,0,1.0,0.0
22,1,0.9867772257027583,1,1,1.0,0.0
23,0,0.0503306288249587,1,0,1.0,0.0
23,1,0.9496693599006181,1,1,1.0,0.0
24,0,0.9626730730490257,1,1,1.0,0.0
24,1,0.037326888033261264,1,1,1.0,0.0
25,0,0.7879312094965646,1,0,1.0,0.0
25,1,0.21206882072605637,1,0,1.0,0.0
26,0,0.48438007374066205,1,0,1.0,0.0
26,1,0.5156199045071589,1,0,1.0,0.0
27,0,0.6513548793721767,1,0,1.0,0.0
27,1,0.3486451328151311,1,0,1.0,0.0
28,0,0.9928786125164406,2,1,1.5,0.7071067811865476
