trial,pos,prob,bystander,urgency,mean_context,sd_context
0,0,0.9999938011552557,1,0,1.0,0.0
0,1,6.144177195963701e-06,1,0,1.0,0.0
1,0,8.764248219443636e-08,20,1,10.5,13.435028842544403
1,1,0.9999998807907247,1,0,10.5,13.435028842544403
2,0,3.059023205018258e-07,2,1,8.0,8.48528137423857
2,1,0.9999996423722521,14,1,8.0,8.48528137423857
3,0,1.0,2,1,1.5,0.7071067811865476
3,1,3.97896253583724e-12,1,0,1.5,0.7071067811865476
4,0,0.8807970468833343,1,0,1.0,0.0
4,1,0.11920291248514252,1,0,1.0,0.0
5,0,0.9525741476724274,2,1,2.0,0.0
5,1,0.047425874568977164,2,1,2.0,0.0
6,0,1.8553913626159784e-07,1,0,1.0,0.0
6,1,0.9999997615814777,1,1,1.0,0.0
7,0,0.9706877714009485,1,0,8.5,10.606601717798213
7,1,0.029312232836486894,16,0,8.5,10.606601717798213
8,0,0.9999991655356624,1,0,1.0,0.0
8,1,8.315279260963632e-07,1,0,1.0,0.0
9,0,1.2501528663867426e-09,1,0,1.0,0.0
9,1,1.0,1,1,1.0,0.0
10,0,0.9999870063564401,1,0,1.0,0.0
10,1,1.3007123989067183e-05,1,0,1.0,0.0
11,0,1.0,1,0,1.5,0.7071067811865476
11,1,2.646573638909117e-09,2,0,1.5,0.7071067811865476
12,0,0.9399133253553882,1,0,2.5,2.1213203435596424
12,1,0.060086648833494447,4,0,2.5,2.1213203435596424
13,0,5.905303998944039e-10,1,0,1.5,0.7071067811865476
13,1,1.0,2,1,1.5,0.7071067811865476
14,0,0.010986941583869245,1,0,3.0,2.8284271247461903
14,1,0.9890130589396958,5,0,3.0,2.8284271247461903
15,0,0.9999998807907247,2,1,1.5,0.7071067811865476
15,1,1.1253517471925912e-07,1,0,1.5,0.7071067811865476
16,0,1.0,1,0,1.0,0.0
16,1,3.398267819495071e-09,1,0,1.0,0.0
17,0,1.0,3,1,9.5,9.192388155425117
17,1,4.1937956583795446e-13,16,0,9.5,9.192388155425117
18,0,0.0019267342527389902,2,0,1.5,0.7071067811865476
18,1,0.9980732443617326,1,1,1.5,0.7071067811865476
19,0,1.0,1,0,10.5,13.435028842544403
19,1,2.646573638909117e-09,20,0,10.5,13.435028842544403
20,0,2.7894680928689246e-10,1,0,1.0,0.0
20,1,1.0,1,1,1.0,0.0
21,0,0.9990889988442552,2,0,1.5,0.7071067811865476
21,1,0.0009110514045295695,1,0,1.5,0.7071067811865476
22,0,1.0,1,1,3.0,2.8284271247461903
22,1,4.5990553786523166e-10,5,0,3.0,2.8284271247461903
23,0,0.6791786964925157,3,0,2.0,1.4142135623730951
23,1,0.32082130911852547,1,0,2.0,1.4142135623730951
24,0,1.0,1,1,1.0,0.0
24,1,5.9821282237671354e-15,1,0,1.0,0.0
25,0,0.377540667992942,20,1,10.5,13.435028842544403
25,1,0.6224593298742985,1,1,10.5,13.435028842544403
26,0,1.0,1,1,1.0,0.0
26,1,4.3334391507742955e-16,1,0,1.0,0.0
27,0,5.829127258796956e-05,1,0,1.0,0.0
27,1,0.9999417100552707,1,0,1.0,0.0
28,0,0.11920291248514252,2,0,1.5,0.7071067811865476
28,1,0.8807970468833343,1,0,1.5,0.7071067811865476
29,0,3.2241867372567335e-08,4,0,2.5,2.1213203435596424
29,1,1.0,1,1,2.5,2.1213203435596424
30,0,1.0,1,1,1.0,0.0
30,1,1.334793228597603e-15,1,0,1.0,0.0
31,0,1.0,1,1,1.0,0.0
31,1,9.357622968840175e-14,1,0,1.0,0.0
32,0,1.0,1,0,1.5,0.7071067811865476
32,1,5.3157852544244216e-08,2,0,1.5,0.7071067811865476
33,0,1.0,2,0,2.0,0.0
33,1,3.398267819495071e-09,2,0,2.0,0.0
34,0,0.9859363803758086,1,1,1.0,0.0
34,1,0.014063626520379485,1,1,1.0,0.0
