trial,pos,prob,bystander,urgency,mean_context,sd_context
0,0,0.9046505126460354,2,0,11.0,12.727922061357855
0,1,0.09534945969074979,20,0,11.0,12.727922061357855
1,0,0.6076631843464606,1,0,1.0,0.0
1,1,0.39233685123032197,1,0,1.0,0.0
2,0,0.9896718448418182,5,0,4.5,0.7071067811865476
2,1,0.010328154165444612,4,0,4.5,0.7071067811865476
3,0,0.7185944023328248,1,0,2.5,2.1213203435596424
3,1,0.28140561963852656,4,0,2.5,2.1213203435596424
4,0,0.5926665998515953,1,0,1.0,0.0
4,1,0.4073333999755006,1,0,1.0,0.0
5,0,0.7310585348819939,2,1,1.5,0.7071067811865476
5,1,0.2689414052760013,1,0,1.5,0.7071067811865476
6,0,0.7431679718476014,2,0,1.5,0.7071067811865476
6,1,0.25683198633610593,1,0,1.5,0.7071067811865476
7,0,0.49999999904767284,3,0,4.0,1.4142135623730951
7,1,0.49999999904767284,5,1,4.0,1.4142135623730951
8,0,0.7431679718476014,2,0,1.5,0.7071067811865476
8,1,0.25683198633610593,1,0,1.5,0.7071067811865476
9,0,0.705785027818136,1,0,1.0,0.0
9,1,0.2942149721551204,1,0,1.0,0.0
10,0,0.7431679718476014,1,0,1.0,0.0
10,1,0.25683198633610593,1,0,1.0,0.0
11,0,0.6654105590483202,1,0,1.0,0.0
11,1,0.3345894513763354,1,1,1.0,0.0
12,0,0.5156199045071589,1,0,1.0,0.0
12,1,0.48438007374066205,1,0,1.0,0.0
13,0,0.2942149721551204,1,0,1.5,0.7071067811865476
13,1,0.705785027818136,2,1,1.5,0.7071067811865476
14,0,0.77729988964086,1,0,2.0,1.4142135623730951
14,1,0.2227001469810028,3,0,2.0,1.4142135623730951
15,0,0.8354835282744484,3,0,2.0,1.4142135623730951
15,1,0.16451646851249135,1,0,2.0,1.4142135623730951
16,0,0.5156199045071589,1,0,5.5,6.363961030678928
16,1,0.48438007374066205,10,0,5.5,6.363961030678928
17,0,0.9953904233096519,1,1,5.0,5.656854249492381
17,1,0.0046095728882940765,9,0,5.0,5.656854249492381
18,0,0.9755768749517261,3,1,2.0,1.4142135623730951
18,1,0.02442308735838351,1,0,2.0,1.4142135623730951
19,0,0.8175744308728488,1,0,1.0,0.0
19,1,0.18242550282051248,1,0,1.0,0.0
20,0,0.6076631843464606,1,0,1.0,0.0
20,1,0.39233685123032197,1,0,1.0,0.0
21,0,0.8596637206861489,1,1,1.0,0.0
21,1,0.14033624253031396,1,0,1.0,0.0
22,0,0.21206882072605637,1,0,2.0,1.4142135623730951
22,1,0.7879312094965646,3,0,2.0,1.4142135623730951
23,0,0.7662936378892937,1,1,7.5,9.192388155425117
23,1,0.23370636229413894,14,0,7.5,9.192388155425117
24,0,0.5926665998515953,2,0,1.5,0.7071067811865476
24,1,0.4073333999755006,1,0,1.5,0.7071067811865476
25,0,0.6513548793721767,3,0,2.0,1.4142135623730951
25,1,0.3486451328151311,1,0,2.0,1.4142135623730951
26,0,0.7879312094965646,1,0,4.0,4.242640687119285
26,1,0.21206882072605637,7,0,4.0,4.242640687119285
27,0,0.6926419995443114,1,0,1.0,0.0
27,1,0.30735803330695183,1,0,1.0,0.0
28,0,0.6926419995443114,2,0,1.5,0.7071067811865476
28,1,0.30735803330695183,1,0,1.5,0.7071067811865476
29,0,0.32082130911852547,20,0,10.5,13.435028842544403
29,1,0.6791786964925157,1,0,10.5,13.435028842544403
30,0,0.7981868012921127,10,1,5.5,6.363961030678928
30,1,0.20181323122263276,1,1,5.5,6.363961030678928
31,0,0.705785027818136,1,0,1.0,0.0
31,1,0.2942149721551204,1,0,1.0,0.0
32,0,0.8175744308728488,1,1,1.0,0.0
32,1,0.18242550282051248,1,0,1.0,0.0
33,0,0.5467381591701916,1,0,1.5,0.7071067811865476
33,1,0.45326185397243934,2,0,1.5,0.7071067811865476
34,0,0.23370636229413894,1,0,1.0,0.0
34,1,0.7662936378892937,1,1,1.0,0.0
35,0,0.362969209322431,1,0,3.0,2.8284271247461903
35,1,0.6370308391245257,5,0,3.0,2.8284271247461903
36,0,0.28140561963852656,1,0,1.0,0.0
36,1,0.7185944023328248,1,1,1.0,0.0
37,0,0.8519528492100928,4,0,2.5,2.1213203435596424
37,1,0.14804720844715558,1,0,2.5,2.1213203435596424
38,0,0.5467381591701916,2,1,2.0,0.0
38,1,0.45326185397243934,2,1,2.0,0.0
39,0,0.9840936333731766,1,1,1.0,0.0
39,1,0.01590639377644191,1,0,1.0,0.0
40,0,0.9755768749517261,1,1,1.0,0.0
40,1,0.02442308735838351,1,0,1.0,0.0
41,0,0.5467381591701916,4,0,2.5,2.1213203435596424
41,1,0.45326185397243934,1,1,2.5,2.1213203435596424
42,0,0.03114383087461438,3,0,2.0,1.4142135623730951
42,1,0.9688562089113717,1,1,2.0,1.4142135623730951
43,0,0.6791786964925157,1,0,1.0,0.0
43,1,0.32082130911852547,1,0,1.0,0.0
44,0,0.6224593298742985,1,0,2.5,2.1213203435596424
44,1,0.377540667992942,4,0,2.5,2.1213203435596424
45,0,0.7185944023328248,1,1,1.0,0.0
45,1,0.28140561963852656,1,1,1.0,0.0
46,0,0.6513548793721767,1,0,1.0,0.0
46,1,0.3486451328151311,1,0,1.0,0.0
47,0,0.5621765025686553,1,0,1.0,0.0
47,1,0.43782350042481233,1,0,1.0,0.0
48,0,0.39233685123032197,1,0,3.5,3.5355339059327378
48,1,0.6076631843464606,6,0,3.5,3.5355339059327378
49,0,0.8740771913988332,1,1,10.5,13.435028842544403
49,1,0.12592276040643258,20,1,10.5,13.435028842544403
50,0,0.45326185397243934,18,0,9.5,12.020815280171307
50,1,0.5467381591701916,1,0,9.5,12.020815280171307
51,0,0.7662936378892937,2,0,2.0,0.0
51,1,0.23370636229413894,2,0,2.0,0.0
52,0,0.20181323122263276,10,0,5.5,6.363961030678928
52,1,0.7981868012921127,1,1,5.5,6.363961030678928
53,0,0.5312093941731293,1,0,1.0,0.0
53,1,0.468790644981626,1,0,1.0,0.0
54,0,0.362969209322431,1,0,1.0,0.0
54,1,0.6370308391245257,1,0,1.0,0.0
55,0,0.9830850837118197,1,1,1.0,0.0
55,1,0.01691490990655934,1,0,1.0,0.0
56,0,0.7981868012921127,14,0,7.5,9.192388155425117
56,1,0.20181323122263276,1,1,7.5,9.192388155425117
57,0,0.6224593298742985,1,0,1.0,0.0
57,1,0.377540667992942,1,0,1.0,0.0
58,0,0.7662936378892937,3,0,2.0,1.4142135623730951
58,1,0.23370636229413894,1,1,2.0,1.4142135623730951
59,0,0.5312093941731293,6,0,3.5,3.5355339059327378
59,1,0.468790644981626,1,1,3.5,3.5355339059327378
60,0,0.9603611816439128,1,0,6.5,7.7781745930520225
60,1,0.0396388411385431,12,0,6.5,7.7781745930520225
61,0,0.8354835282744484,20,0,18.0,2.8284271247461903
61,1,0.16451646851249135,16,0,18.0,2.8284271247461903
62,0,0.7879312094965646,1,1,1.0,0.0
62,1,0.21206882072605637,1,0,1.0,0.0
63,0,0.8596637206861489,2,1,1.5,0.7071067811865476
63,1,0.14033624253031396,1,0,1.5,0.7071067811865476
64,0,0.9914224771982877,5,1,3.0,2.8284271247461903
64,1,0.008577484930474293,1,0,3.0,2.8284271247461903
65,0,0.7879312094965646,5,0,3.5,2.1213203435596424
65,1,0.21206882072605637,2,0,3.5,2.1213203435596424
66,0,0.9433475807300856,3,0,3.0,0.0
66,1,0.05665242292698004,3,0,3.0,0.0
67,0,0.6926419995443114,3,0,2.0,1.4142135623730951
67,1,0.30735803330695183,1,0,2.0,1.4142135623730951
68,0,0.7310585348819939,20,1,11.0,12.727922061357855
68,1,0.2689414052760013,2,1,11.0,12.727922061357855
69,0,0.7662936378892937,1,1,1.0,0.0
69,1,0.23370636229413894,1,1,1.0,0.0
70,0,0.754915012257653,3,0,2.0,1.4142135623730951
70,1,0.24508502137530588,1,0,2.0,1.4142135623730951
71,0,0.49999999904767284,1,0,1.0,0.0
71,1,0.49999999904767284,1,1,1.0,0.0
72,0,0.3345894513763354,1,0,1.0,0.0
72,1,0.6654105590483202,1,1,1.0,0.0
73,0,0.06371498658138436,1,0,1.0,0.0
73,1,0.9362849976676667,1,1,1.0,0.0
74,0,0.5774954003013352,1,1,2.5,2.1213203435596424
74,1,0.42250466050525404,4,1,2.5,2.1213203435596424
75,0,0.09009300046758446,1,0,2.5,2.1213203435596424
75,1,0.9099069768319116,4,1,2.5,2.1213203435596424
76,0,0.8991213488081126,1,0,1.0,0.0
76,1,0.10087861577870624,1,0,1.0,0.0
77,0,0.7879312094965646,2,0,7.5,7.7781745930520225
77,1,0.21206882072605637,13,0,7.5,7.7781745930520225
78,0,0.7879312094965646,1,1,1.0,0.0
78,1,0.21206882072605637,1,1,1.0,0.0
79,0,0.5467381591701916,1,0,1.0,0.0
79,1,0.45326185397243934,1,0,1.0,0.0
80,0,0.6076631843464606,1,0,1.0,0.0
80,1,0.39233685123032197,1,0,1.0,0.0
81,0,0.9964064026944253,3,1,2.5,0.7071067811865476
81,1,0.003593602418046988,2,0,2.5,0.7071067811865476
82,0,0.9669140641779405,1,1,1.0,0.0
82,1,0.03308598070803878,1,0,1.0,0.0
83,0,0.8354835282744484,6,0,4.0,2.8284271247461903
83,1,0.16451646851249135,2,1,4.0,2.8284271247461903
84,0,0.8080672209330494,1,1,2.5,2.1213203435596424
84,1,0.19193279964029442,4,0,2.5,2.1213203435596424
85,0,0.053403323988418246,2,0,5.0,4.242640687119285
85,1,0.9465966588755665,8,1,5.0,4.242640687119285
86,0,0.09009300046758446,1,0,1.0,0.0
86,1,0.9099069768319116,1,1,1.0,0.0
87,0,0.7431679718476014,3,0,2.0,1.4142135623730951
87,1,0.25683198633610593,1,0,2.0,1.4142135623730951
88,0,0.0850990481680644,1,0,2.5,2.1213203435596424
88,1,0.9149009617112335,4,1,2.5,2.1213203435596424
89,0,0.45326185397243934,4,0,2.5,2.1213203435596424
89,1,0.5467381591701916,1,1,2.5,2.1213203435596424
90,0,0.5621765025686553,1,0,1.5,0.7071067811865476
90,1,0.43782350042481233,2,0,1.5,0.7071067811865476
91,0,0.8740771913988332,1,1,1.0,0.0
91,1,0.12592276040643258,1,0,1.0,0.0
92,0,0.5312093941731293,2,0,1.5,0.7071067811865476
92,1,0.468790644981626,1,1,1.5,0.7071067811865476
93,0,0.9362849976676667,9,1,6.0,4.242640687119285
93,1,0.06371498658138436,3,0,6.0,4.242640687119285
94,0,0.42250466050525404,1,0,1.5,0.7071067811865476
94,1,0.5774954003013352,2,1,1.5,0.7071067811865476
95,0,0.060086648833494447,1,0,1.0,0.0
95,1,0.9399133253553882,1,1,1.0,0.0
96,0,0.8670357344411265,4,0,3.0,1.4142135623730951
96,1,0.1329642264019799,2,1,3.0,1.4142135623730951
97,0,0.5774954003013352,1,0,1.5,0.7071067811865476
97,1,0.42250466050525404,2,0,1.5,0.7071067811865476
98,0,0.6513548793721767,3,0,2.0,1.4142135623730951
98,1,0.3486451328151311,1,0,2.0,1.4142135623730951
99,0,0.7981868012921127,1,1,10.5,13.435028842544403
99,1,0.20181323122263276,20,1,10.5,13.435028842544403
100,0,0.5156199045071589,1,0,1.0,0.0
100,1,0.48438007374066205,1,0,1.0,0.0
101,0,0.5621765025686553,1,0,1.0,0.0
101,1,0.43782350042481233,1,0,1.0,0.0
102,0,0.8596637206861489,8,0,7.5,0.7071067811865476
102,1,0.14033624253031396,7,0,7.5,0.7071067811865476
103,0,0.5467381591701916,1,0,1.0,0.0
103,1,0.45326185397243934,1,0,1.0,0.0
104,0,0.377540667992942,18,0,9.5,12.020815280171307
104,1,0.6224593298742985,1,0,9.5,12.020815280171307
105,0,0.2227001469810028,20,0,10.5,13.435028842544403
105,1,0.77729988964086,1,0,10.5,13.435028842544403
106,0,0.8933094388302324,1,1,1.0,0.0
106,1,0.10669059229582412,1,1,1.0,0.0
107,0,0.03308598070803878,1,0,1.0,0.0
107,1,0.9669140641779405,1,1,1.0,0.0
108,0,0.7879312094965646,11,0,6.0,7.0710678118654755
108,1,0.21206882072605637,1,0,6.0,7.0710678118654755
109,0,0.04468086931939046,1,0,1.0,0.0
109,1,0.9553191769637394,1,1,1.0,0.0
110,0,0.9770226476651187,1,1,1.0,0.0
110,1,0.02297737289127478,1,0,1.0,0.0
111,0,0.9919379544098981,4,1,4.0,0.0
111,1,0.008061990540776352,4,0,4.0,0.0
112,0,0.2227001469810028,2,0,1.5,0.7071067811865476
112,1,0.77729988964086,1,1,1.5,0.7071067811865476
113,0,0.16451646851249135,2,0,3.5,2.1213203435596424
113,1,0.8354835282744484,5,1,3.5,2.1213203435596424
114,0,0.8080672209330494,3,0,2.0,1.4142135623730951
114,1,0.19193279964029442,1,0,2.0,1.4142135623730951
115,0,0.21206882072605637,1,0,1.5,0.7071067811865476
115,1,0.7879312094965646,2,1,1.5,0.7071067811865476
116,0,0.32082130911852547,1,0,1.0,0.0
116,1,0.6791786964925157,1,0,1.0,0.0
117,0,0.705785027818136,1,0,1.0,0.0
117,1,0.2942149721551204,1,0,1.0,0.0
118,0,0.30735803330695183,1,0,2.0,1.4142135623730951
118,1,0.6926419995443114,3,0,2.0,1.4142135623730951
119,0,0.9755768749517261,20,1,11.5,12.020815280171307
119,1,0.02442308735838351,3,0,11.5,12.020815280171307
120,0,0.1329642264019799,2,0,2.5,0.7071067811865476
120,1,0.8670357344411265,3,1,2.5,0.7071067811865476
121,0,0.14804720844715558,2,0,1.5,0.7071067811865476
121,1,0.8519528492100928,1,1,1.5,0.7071067811865476
122,0,0.6224593298742985,1,1,2.0,1.4142135623730951
122,1,0.377540667992942,3,1,2.0,1.4142135623730951
123,0,0.19193279964029442,2,0,1.5,0.7071067811865476
123,1,0.8080672209330494,1,1,1.5,0.7071067811865476
124,0,0.7185944023328248,3,0,2.0,1.4142135623730951
124,1,0.28140561963852656,1,0,2.0,1.4142135623730951
125,0,0.9433475807300856,1,1,1.5,0.7071067811865476
125,1,0.05665242292698004,2,1,1.5,0.7071067811865476
126,0,0.5774954003013352,2,0,1.5,0.7071067811865476
126,1,0.42250466050525404,1,0,1.5,0.7071067811865476
127,0,0.04208773002293215,2,0,2.0,0.0
127,1,0.9579122415395819,2,1,2.0,0.0
128,0,0.754915012257653,1,1,1.5,0.7071067811865476
128,1,0.24508502137530588,2,0,1.5,0.7071067811865476
129,0,0.24508502137530588,20,0,15.5,6.363961030678928
129,1,0.754915012257653,11,0,15.5,6.363961030678928
