trial,i,control,prob_i,prob_control,delta_prob,delta_b,delta_pos
0,1,0,0.013496202008947144,0.04710637363441102,-0.03361017162546387,0,1
0,2,0,0.010510852693057902,0.04710637363441102,-0.03659552094135311,7,2
0,3,0,0.0038667266149574908,0.04710637363441102,-0.04323964701945353,0,3
0,4,0,0.06048578103457305,0.04710637363441102,0.013379407400162031,3,4
0,5,0,0.16441739946643266,0.04710637363441102,0.11731102583202165,3,5
0,6,0,0.013496202008947144,0.04710637363441102,-0.03361017162546387,0,6
0,7,0,0.4469328026128241,0.04710637363441102,0.3998264289784131,0,7
0,8,0,0.028571459877149114,0.04710637363441102,-0.018534913757261903,0,8
0,9,0,0.21111611986060103,0.04710637363441102,0.16400974622619002,1,9
1,0,1,0.02409313892862141,0.03972287062955141,-0.015629731700930002,2,-1
1,2,1,0.004186759761725975,0.03972287062955141,-0.03553611086782544,0,1
1,3,1,0.0011995267550357182,0.03972287062955141,-0.03852334387451569,0,2
1,4,1,0.018763755464258503,0.03972287062955141,-0.020959115165292908,6,3
1,5,1,0.03972287062955141,0.03972287062955141,0.0,0,4
1,6,1,0.00012642918982197412,0.03972287062955141,-0.039596441439729436,0,5
1,7,1,0.37688014812264053,0.03972287062955141,0.3371572774930891,0,6
1,8,1,0.48392368923451123,0.03972287062955141,0.4442008186049598,6,7
1,9,1,0.01138079298042324,0.03972287062955141,-0.02834207764912817,0,8
2,0,2,0.006076683067930846,8.062424180083709e-06,0.006068620643750762,1,-2
2,1,2,0.0004988045212689726,8.062424180083709e-06,0.0004907420970888889,2,-1
2,3,2,0.0017409988479612838,8.062424180083709e-06,0.0017329364237812,1,1
2,4,2,0.05765394996402609,8.062424180083709e-06,0.05764588753984601,0,2
2,5,2,0.2583870774155934,8.062424180083709e-06,0.2583790149914133,0,3
2,6,2,0.006076683067930846,8.062424180083709e-06,0.006068620643750762,1,4
2,7,2,0.0004988045212689726,8.062424180083709e-06,0.0004907420970888889,0,5
2,8,2,0.12205341303162955,8.062424180083709e-06,0.12204535060744946,0,6
2,9,2,0.547005479785378,8.062424180083709e-06,0.5469974173611979,0,7
3,0,3,8.914873490572509e-06,0.000624981180089321,-0.0006160663065987485,0,-3
3,1,3,1.0647298027013664e-06,0.000624981180089321,-0.0006239164502866196,1,-2
3,2,3,3.27959867782592e-06,0.000624981180089321,-0.0006217015814114951,0,-1
3,4,3,5.4071440994916106e-06,0.000624981180089321,-0.0006195740359898294,1,1
3,5,3,3.111596590448302e-05,0.000624981180089321,-0.000593865214184838,0,2
3,6,3,0.11910030295076454,0.000624981180089321,0.11847532177067523,0,3
3,7,3,6.942910455440378e-06,0.000624981180089321,-0.0006180382696338807,0,4
3,8,3,0.00017906002066044103,0.000624981180089321,-0.00044592115942888,0,5
3,9,3,0.8800388723572377,0.000624981180089321,0.8794138911771483,2,6
4,0,4,2.8930876768155814e-06,1.366597852674887e-06,1.5264898241406943e-06,1,-4
4,1,4,8.736376116772026e-08,1.366597852674887e-06,-1.2792340915071668e-06,0,-3
4,2,4,8.736376116772026e-08,1.366597852674887e-06,-1.2792340915071668e-06,0,-2
4,3,4,2.2531389481982065e-06,1.366597852674887e-06,8.865410955233194e-07,0,-1
4,5,4,5.298879969603432e-08,1.366597852674887e-06,-1.3136090529788527e-06,0,1
4,6,4,1.7202944563674913e-08,1.366597852674887e-06,-1.3493949081112121e-06,2,2
4,7,4,1.366597852674887e-06,1.366597852674887e-06,0.0,1,3
4,8,4,0.9968191557403925,1.366597852674887e-06,0.9968177891425398,0,4
4,9,4,0.0031726573894772956,1.366597852674887e-06,0.0031712907916246207,8,5
5,0,5,1.0659896502535532e-06,2.141097447990365e-05,-2.03449848296501e-05,0,-5
5,1,5,8.301935743634803e-07,2.141097447990365e-05,-2.0580780905540172e-05,0,-4
5,2,5,3.921556768298184e-07,2.141097447990365e-05,-2.1018818803073833e-05,0,-3
5,3,5,0.0003349239920708801,2.141097447990365e-05,0.00031351301759097644,4,-2
5,4,5,0.9983945674925486,2.141097447990365e-05,0.9983731565180687,7,-1
5,6,5,8.578378781077875e-10,2.141097447990365e-05,-2.1410116642025543e-05,0,1
5,7,5,1.3687578048516384e-06,2.141097447990365e-05,-2.0042216675052014e-05,0,2
5,8,5,0.0009104178015612348,2.141097447990365e-05,0.0008890068270813311,0,3
5,9,5,0.0003349239920708801,2.141097447990365e-05,0.00031351301759097644,4,4
6,0,6,0.00013812690628469242,9.306917736939029e-07,0.00013719621451099853,0,-6
6,1,6,4.171071150017512e-06,9.306917736939029e-07,3.240379376323609e-06,0,-5
