trial,i,control,prob_i,prob_control,delta_prob,delta_b,delta_pos
0,1,0,0.03285488306737348,0.022580808888136843,0.01027407417923664,0,1
0,2,0,0.45354767067811685,0.022580808888136843,0.43096686178998,0,2
0,3,0,0.054168544559544125,0.022580808888136843,0.03158773567140728,0,3
0,4,0,0.166850863633675,0.022580808888136843,0.14427005474553814,0,4
0,5,0,0.022580808888136843,0.022580808888136843,0.0,2,5
0,6,0,0.019927493901635465,0.022580808888136843,-0.0026533149865013775,1,6
0,7,0,0.0064695085209832085,0.022580808888136843,-0.016111300367153636,1,7
0,8,0,0.166850863633675,0.022580808888136843,0.14427005474553814,0,8
0,9,0,0.054168544559544125,0.022580808888136843,0.03158773567140728,0,9
1,0,1,0.11558807642865356,0.04818427899080231,0.06740379743785124,0,-1
1,2,1,0.09002008443635279,0.04818427899080231,0.041835805445550475,1,1
1,3,1,0.1905725202472332,0.04818427899080231,0.1423882412564309,12,2
1,4,1,0.11558807642865356,0.04818427899080231,0.06740379743785124,1,3
1,5,1,0.022760641763196587,0.04818427899080231,-0.025423637227605725,2,4
1,6,1,0.10200611942399825,0.04818427899080231,0.05382184043319593,0,5
1,7,1,0.05459994120056802,0.04818427899080231,0.006415662209765707,8,6
1,8,1,0.1905725202472332,0.04818427899080231,0.1423882412564309,0,7
1,9,1,0.07010771225118553,0.04818427899080231,0.02192343326038322,0,8
2,0,2,0.06627029134837413,0.058483326848318876,0.0077869645000552545,0,-2
2,1,2,0.035471930815500416,0.058483326848318876,-0.02301139603281846,0,-1
2,3,2,0.38135924139459465,0.058483326848318876,0.3228759145462758,0,1
2,4,2,0.07509407812569803,0.058483326848318876,0.016610751277379154,1,2
2,5,2,0.06627029134837413,0.058483326848318876,0.0077869645000552545,3,3
2,6,2,0.15897418359081456,0.058483326848318876,0.10049085674249568,0,4
2,7,2,0.04019496353087778,0.058483326848318876,-0.018288363317441096,14,5
2,8,2,0.06627029134837413,0.058483326848318876,0.0077869645000552545,0,6
2,9,2,0.05161135479648392,0.058483326848318876,-0.006871972051834957,1,7
3,0,3,0.14699240319530602,0.3111829200063998,-0.16419051681109378,0,-3
3,1,3,0.028944520355478034,0.3111829200063998,-0.2822383996509218,1,-2
3,2,3,0.0327984384655712,0.3111829200063998,-0.2783844815408286,1,-1
3,4,3,0.10102630277985368,0.3111829200063998,-0.2101566172265461,0,1
3,5,3,0.07867936371575888,0.3111829200063998,-0.2325035562906409,0,2
3,6,3,0.07867936371575888,0.3111829200063998,-0.2325035562906409,7,3
3,7,3,0.02254201511847251,0.3111829200063998,-0.28864090488792726,1,4
3,8,3,0.06943429477648402,0.3111829200063998,-0.24174862522991578,1,5
3,9,3,0.12972034052332354,0.3111829200063998,-0.18146257948307626,0,6
4,0,4,0.04648287905743592,0.23605953790822187,-0.18957665885078595,0,-4
4,1,4,0.03194718442351312,0.23605953790822187,-0.20411235348470874,0,-3
4,2,4,0.04648287905743592,0.23605953790822187,-0.18957665885078595,0,-2
4,3,4,0.20832181102955669,0.23605953790822187,-0.027737726878665186,4,-1
4,5,4,0.04648287905743592,0.23605953790822187,-0.18957665885078595,0,1
4,6,4,0.052672002498025894,0.23605953790822187,-0.18338753541019598,0,2
4,7,4,0.0362009026093445,0.23605953790822187,-0.19985863529887737,1,3
4,8,4,0.1838433529743972,0.23605953790822187,-0.05221618493382468,0,4
4,9,4,0.11150663016334365,0.23605953790822187,-0.12455290774487822,0,5
5,0,5,0.19385768715799365,0.023152998998600315,0.17070468815939333,0,-5
5,1,5,0.08081190699888567,0.023152998998600315,0.05765890800028536,1,-4
5,2,5,0.049014899264670106,0.023152998998600315,0.02586190026606979,2,-3
5,3,5,0.3196172923061152,0.023152998998600315,0.2964642933075149,0,-2
5,4,5,0.19385768715799365,0.023152998998600315,0.17070468815939333,0,-1
5,6,5,0.020432449901809018,0.023152998998600315,-0.0027205490967912964,4,1
5,7,5,0.018031578049624082,0.023152998998600315,-0.0051214209489762325,0,2
5,8,5,0.09157188740516754,0.023152998998600315,0.06841888840656724,0,3
5,9,5,0.009651608225293455,0.023152998998600315,-0.01350139077330686,0,4
6,0,6,0.05822191425009631,0.05138065898825591,0.006841255261840401,8,-6
6,1,6,0.09599170844501269,0.05138065898825591,0.04461104945675678,0,-5
6,2,6,0.027502084928300953,0.05138065898825591,-0.023878574059954957,1,-4
6,3,6,0.10877285593170793,0.05138065898825591,0.057392196943452024,0,-3
6,4,6,0.1232557934346756,0.05138065898825591,0.07187513444641969,2,-2
6,5,6,0.08471238537652724,0.05138065898825591,0.03333172638827133,0,-1
6,7,6,0.06597407206708604,0.05138065898825591,0.01459341307883013,0,1
6,8,6,0.26093254785439846,0.05138065898825591,0.20955188886614254,0,2
6,9,6,0.1232557934346756,0.05138065898825591,0.07187513444641969,19,3
7,0,7,0.11612029214241454,0.042718268182016086,0.07340202396039845,0,-7
7,1,7,0.10247579814289916,0.042718268182016086,0.05975752996088307,7,-6
7,2,7,0.04840613950814535,0.042718268182016086,0.0056878713261292665,3,-5
7,3,7,0.2785581331553951,0.042718268182016086,0.23583986497337905,0,-4
7,4,7,0.11612029214241454,0.042718268182016086,0.07340202396039845,6,-3
7,5,7,0.13158152941084497,0.042718268182016086,0.08886326122882889,0,-2
7,6,7,0.02935980773001717,0.042718268182016086,-0.013358460451998917,0,-1
7,8,7,0.07980823183955708,0.042718268182016086,0.037089963657541,1,1
7,9,7,0.05485134210259189,0.042718268182016086,0.012133073920575804,3,2
