trial,i,control,prob_i,prob_control,delta_prob,delta_b,delta_pos
0,1,0,0.00033530814111485557,0.9995398255744422,-0.9992045174333274,0,1
0,2,0,8.311457846423986e-07,0.9995398255744422,-0.9995389944286576,0,2
0,3,0,0.00012335297157356817,0.9995398255744422,-0.9994164726028686,2,3
0,4,0,1.1855669191059715e-08,0.9995398255744422,-0.999539813718773,1,4
0,5,0,2.5098451874427792e-08,0.9995398255744422,-0.9995398004759903,0,5
0,6,0,1.8545369203395078e-07,0.9995398255744422,-0.9995396401207501,0,6
0,7,0,5.041154010765284e-07,0.9995398255744422,-0.9995393214590411,3,7
0,8,0,4.361456956720533e-09,0.9995398255744422,-0.9995398212129852,0,8
0,9,0,2.2886825627628648e-11,0.9995398255744422,-0.9995398255515554,0,9
1,0,1,1.3709551640442868e-06,0.9999970197767496,-0.9999956488215855,13,-1
1,2,1,8.764214786553686e-08,0.9999970197767496,-0.9999969321346017,2,1
1,3,1,2.699570779818012e-07,0.9999970197767496,-0.9999967498196716,2,2
1,4,1,6.47593364802092e-07,0.9999970197767496,-0.9999963721833848,0,3
1,5,1,6.023550859819657e-08,0.9999970197767496,-0.999996959541241,0,4
1,6,1,2.382362851497276e-07,0.9999970197767496,-0.9999967815404645,1,5
1,7,1,1.637372446023967e-07,0.9999970197767496,-0.9999968560395049,0,6
1,8,1,1.4449761119935134e-07,0.9999970197767496,-0.9999968752791384,0,7
1,9,1,6.023550859819657e-08,0.9999970197767496,-0.999996959541241,0,8
2,0,2,5.043428527566997e-07,0.9999905825550351,-0.9999900782121824,0,-2
2,1,2,6.475890416644057e-07,0.9999905825550351,-0.9999899349659935,1,-1
2,3,2,2.260307850902821e-06,0.9999905825550351,-0.9999883222471843,7,1
2,4,2,1.7603295242655614e-06,0.9999905825550351,-0.9999888222255109,0,2
2,5,2,3.2241559891625255e-08,0.9999905825550351,-0.9999905503134753,0,3
2,6,2,3.7266176321139755e-06,0.9999905825550351,-0.999986855937403,0,4
2,7,2,8.764164637457892e-08,0.9999905825550351,-0.9999904949133888,1,5
2,8,2,3.92782608663384e-07,0.9999905825550351,-0.9999901897724265,0,6
2,9,2,5.602743005361427e-09,0.9999905825550351,-0.9999905769522921,0,7
3,0,3,0.014034565700183525,0.9838989128893886,-0.969864347189205,0,-3
3,1,3,0.0002001922324995177,0.9838989128893886,-0.983698720656889,0,-2
3,2,3,0.0014792323418618821,0.9838989128893886,-0.9824196805475267,0,-1
3,4,3,7.364660661878603e-05,0.9838989128893886,-0.9838252662827698,0,1
3,5,3,0.00015590986743543715,0.9838989128893886,-0.9837430030219532,1,2
3,6,3,7.364660661878603e-05,0.9838989128893886,-0.9838252662827698,0,3
3,7,3,9.966984366168802e-06,0.9838989128893886,-0.9838889459050224,0,4
3,8,3,7.364660661878603e-05,0.9838989128893886,-0.9838252662827698,2,5
