trial,i,control,prob_i,prob_control,delta_prob,delta_b,delta_pos
0,1,0,0.005220125868449866,0.9947799187523881,-0.9895597928839382,0,1
1,0,1,0.8175744308728488,0.18242550282051248,0.6351489280523362,0,-1
2,1,0,0.6224593298742985,0.377540667992942,0.24491866188135653,3,1
3,0,1,1.3709577789362383e-06,0.9999985694905718,-0.9999971985327928,0,-1
4,1,0,0.8807970468833343,0.11920291248514252,0.7615941343981918,0,1
5,0,1,0.00020342704214340812,0.9997965511486372,-0.9995931241064938,0,-1
6,1,0,0.9525741476724274,0.047425874568977164,0.9051482731034503,0,1
7,0,1,0.9997965511486372,0.00020342704214340812,0.9995931241064938,0,-1
8,1,0,0.02297737289127478,0.9770226476651187,-0.9540452747738439,0,1
9,0,1,0.047425874568977164,0.9525741476724274,-0.9051482731034503,2,-1
10,1,0,0.77729988964086,0.2227001469810028,0.5545997426598572,0,1
11,0,1,0.6224593298742985,0.377540667992942,0.24491866188135653,1,-1
12,1,0,0.9914224771982877,0.008577484930474293,0.9828449922678134,1,1
13,0,1,0.9046505126460354,0.09534945969074979,0.8093010529552855,0,-1
14,1,0,0.017986211314027313,0.9820137577607906,-0.9640275464467633,10,1
15,0,1,0.18242550282051248,0.8175744308728488,-0.6351489280523362,8,-1
16,1,0,0.8175744308728488,0.18242550282051248,0.6351489280523362,0,1
17,0,1,0.9988304957495425,0.0011695103074966034,0.997660985442046,0,-1
18,1,0,0.9933071486460123,0.006692851264215723,0.9866142973817966,0,1
19,0,1,5.829127258796956e-05,0.9999417100552707,-0.9998834187826827,0,-1
20,1,0,0.8175744308728488,0.18242550282051248,0.6351489280523362,0,1
21,0,1,0.8519528492100928,0.14804720844715558,0.7039056407629373,0,-1
22,1,0,0.9999417100552707,5.829127258796956e-05,0.9998834187826827,0,1
23,0,1,0.9975274099865513,0.002472623024627213,0.9950547869619241,1,-1
24,1,0,4.539785156619626e-05,0.9999545833252356,-0.9999091854736694,0,1
25,0,1,7.88926463665814e-06,0.9999921322487634,-0.9999842429841267,0,-1
26,1,0,0.8807970468833343,0.11920291248514252,0.7615941343981918,0,1
27,0,1,0.001501181950907551,0.9984987894978749,-0.9969976075469673,0,-1
28,1,0,0.9968273290569476,0.0031726831078774057,0.9936546459490702,0,1
29,0,1,3.535625324942473e-05,0.9999645960934689,-0.9999292398402194,0,-1
30,1,0,0.07585817148650026,0.9241418055144026,-0.8482836340279023,0,1
31,0,1,0.9241418055144026,0.07585817148650026,0.8482836340279023,1,-1
32,1,0,0.5621765025686553,0.43782350042481233,0.12435300214384293,2,1
33,0,1,0.047425874568977164,0.9525741476724274,-0.9051482731034503,1,-1
34,1,0,0.9984987894978749,0.001501181950907551,0.9969976075469673,0,1
35,0,1,0.9980732443617326,0.0019267342527389902,0.9961465101089936,1,-1
36,1,0,0.037326888033261264,0.9626730730490257,-0.9253461850157645,0,1
37,0,1,0.6791786964925157,0.32082130911852547,0.35835738737399025,0,-1
38,1,0,0.9984987894978749,0.001501181950907551,0.9969976075469673,1,1
