trial,i,control,prob_i,prob_control,delta_prob,delta_b,delta_pos
0,1,0,0.11731606933821058,0.18170268270768336,-0.06438661336947278,0,1
0,2,0,0.10353106781437046,0.18170268270768336,-0.0781716148933129,0,2
0,3,0,0.4939190711466836,0.18170268270768336,0.31221638843900024,2,3
0,4,0,0.10353106781437046,0.18170268270768336,-0.0781716148933129,0,4
1,0,1,0.29684281529573175,0.16913593780028166,0.1277068774954501,2,-1
1,2,1,0.19165612627639614,0.16913593780028166,0.022520188476114478,1,1
1,3,1,0.29684281529573175,0.16913593780028166,0.1277068774954501,0,2
1,4,1,0.045522325524515926,0.16913593780028166,-0.12361361227576573,7,3
2,0,2,0.19684534969811188,0.14401513432460578,0.0528302153735061,1,-2
2,1,2,0.20954078401738843,0.14401513432460578,0.06552564969278266,1,-1
2,3,2,0.2864082938182703,0.14401513432460578,0.14239315949366455,0,1
2,4,2,0.16319052667813821,0.14401513432460578,0.01917539235353244,0,2
3,0,3,0.20826693535029175,0.10472319174135915,0.1035437436089326,0,-3
3,1,3,0.2512178773737257,0.10472319174135915,0.14649468563236656,0,-2
3,2,3,0.34337412629555447,0.10472319174135915,0.23865093455419534,0,-1
3,4,3,0.09241789234052214,0.10472319174135915,-0.012305299400837008,0,1
4,0,4,0.16098819477482948,0.0976442876228287,0.06334390715200078,0,-4
4,1,4,0.19418883033707598,0.0976442876228287,0.09654454271424728,1,-3
4,2,4,0.38619060306570147,0.0976442876228287,0.2885463154428728,0,-2
4,3,4,0.16098819477482948,0.0976442876228287,0.06334390715200078,0,-1
5,1,0,0.20868450258660237,0.3036341596273763,-0.0949496570407739,0,1
5,2,0,0.32321688046152286,0.3036341596273763,0.019582720834146583,5,2
5,3,0,0.1117007649642797,0.3036341596273763,-0.19193339466309656,0,3
5,4,0,0.05276370528471112,0.3036341596273763,-0.25087045434266514,1,4
6,0,1,0.14033732994447198,0.3162550549744855,-0.17591772503001354,0,-1
6,2,1,0.26218464934559177,0.3162550549744855,-0.05407040562889376,0,1
6,3,1,0.13183472095020174,0.3162550549744855,-0.1844203340242838,0,2
6,4,1,0.14938831010521783,0.3162550549744855,-0.1668667448692677,0,3
7,0,2,0.15648599212250133,0.7465528928829277,-0.5900669007604263,10,-2
7,1,2,0.04772553114201747,0.7465528928829277,-0.6988273617409102,6,-1
7,3,2,0.012066904003514537,0.7465528928829277,-0.7344859888794132,4,1
7,4,2,0.03716868102590193,0.7465528928829277,-0.7093842118570257,19,2
8,0,3,0.309393090945595,0.12116007526922158,0.1882330156763734,0,-3
8,1,3,0.12116007526922158,0.12116007526922158,0.0,2,-2
8,2,3,0.422890240647696,0.12116007526922158,0.3017301653784744,2,-1
8,4,3,0.025396531444512958,0.12116007526922158,-0.09576354382470863,0,1
9,0,4,0.33015606197224606,0.10069190988703569,0.22946415208521037,0,-4
9,1,4,0.10069190988703569,0.10069190988703569,0.0,1,-3
9,2,4,0.24154733493037125,0.10069190988703569,0.14085542504333556,0,-2
9,3,4,0.22691272172137253,0.10069190988703569,0.12622081183433684,0,-1
10,1,0,0.07571634723505653,0.46381883081389846,-0.3881024835788419,0,1
10,2,0,0.3393371258492746,0.46381883081389846,-0.12448170496462385,2,2
10,3,0,0.04052804018327626,0.46381883081389846,-0.4232907906306222,0,3
10,4,0,0.08059963208121826,0.46381883081389846,-0.3832191987326802,19,4
11,0,1,0.2596203411004059,0.14792721130979503,0.11169312979061086,1,-1
11,2,1,0.1016687742548057,0.14792721130979503,-0.04625843705498933,2,1
11,3,1,0.4556478886898886,0.14792721130979503,0.30772067738009357,0,2
11,4,1,0.03513578820829683,0.14792721130979503,-0.1127914231014982,1,3
12,0,2,0.16280255403896401,0.44254322427083764,-0.27974067023187366,0,-2
12,1,2,0.23687631840460843,0.44254322427083764,-0.2056669058662292,0,-1
12,3,2,0.11910890716622366,0.44254322427083764,-0.323434317104614,0,1
12,4,2,0.03866900059587113,0.44254322427083764,-0.4038742236749665,0,2
13,0,3,0.13311492386069212,0.16056722866903111,-0.02745230480833899,0,-3
13,1,3,0.1417000819570124,0.16056722866903111,-0.018867146712018723,0,-2
13,2,3,0.5264796740734967,0.16056722866903111,0.3659124454044656,0,-1
13,4,3,0.038138064219767266,0.16056722866903111,-0.12242916444926386,0,1
14,0,4,0.1476171026366207,0.06550468440819576,0.08211241822842494,0,-4
14,1,4,0.07422653180577768,0.06550468440819576,0.008721847397581917,0,-3
14,2,4,0.2286338411601827,0.06550468440819576,0.16312915675198694,0,-2
14,3,4,0.4840178455343264,0.06550468440819576,0.4185131611261307,2,-1
15,1,0,0.08980715005137002,0.27662549674153974,-0.18681834669016972,1,1
15,2,0,0.4284459762653839,0.27662549674153974,0.15182047952384414,0,2
15,3,0,0.07445274241338218,0.27662549674153974,-0.20217275432815757,0,3
15,4,0,0.13066863229607192,0.27662549674153974,-0.14595686444546782,0,4
16,0,1,0.17674900614416988,0.17674900614416988,0.0,1,-1
16,2,1,0.45134437191063,0.17674900614416988,0.2745953657664601,0,1
16,3,1,0.12147769695984764,0.17674900614416988,-0.05527130918432224,0,2
16,4,1,0.07367994767742775,0.17674900614416988,-0.10306905846674214,0,3
17,0,2,0.11609393878952236,0.40520761335350086,-0.2891136745639785,0,-2
17,1,2,0.06614833237763293,0.40520761335350086,-0.3390592809758679,1,-1
17,3,2,0.2964562228975892,0.40520761335350086,-0.10875139045591165,0,1
17,4,2,0.11609393878952236,0.40520761335350086,-0.2891136745639785,1,2
18,0,3,0.4255415155140676,0.08919834735728412,0.3363431681567835,2,-3
18,1,3,0.16664445185988122,0.08919834735728412,0.0774461045025971,4,-2
18,2,3,0.18883290283719362,0.08919834735728412,0.0996345554799095,0,-1
18,4,3,0.12978282960298052,0.08919834735728412,0.0405844822456964,0,1
19,0,4,0.3038011053194475,0.12664315744106805,0.17715794787837943,0,-4
19,1,4,0.17310065194529142,0.12664315744106805,0.04645749450422337,0,-3
19,2,4,0.3038011053194475,0.12664315744106805,0.17715794787837943,0,-2
19,3,4,0.09265411328303558,0.12664315744106805,-0.03398904415803247,0,-1
20,1,0,0.2636902196719929,0.20536214956881885,0.05832807010317406,0,1
20,2,0,0.2636902196719929,0.20536214956881885,0.05832807010317406,0,2
20,3,0,0.17025120176466937,0.20536214956881885,-0.03511094780414947,0,3
20,4,0,0.09700622221934976,0.20536214956881885,-0.10835592734946908,0,4
21,0,1,0.264152488914666,0.2331137532772044,0.031038735637461567,1,-1
21,2,1,0.24814829866112909,0.2331137532772044,0.01503454538392468,1,1
21,3,1,0.20572216521700246,0.2331137532772044,-0.02739158806020195,0,2
21,4,1,0.04886329718843359,0.2331137532772044,-0.18425045608877083,1,3
22,0,2,0.2878343466382881,0.21058410654821685,0.07725024009007125,0,-2
22,1,2,0.1127175496943938,0.21058410654821685,-0.09786655685382305,2,-1
22,3,2,0.30639806708270007,0.21058410654821685,0.09581396053448321,2,1
