trial,i,control,prob_i,prob_control,delta_prob,delta_b,delta_pos
0,1,0,0.9184058604148049,0.006188169780597148,0.9122176906342078,0,1
0,2,0,0.0753873409799325,0.006188169780597148,0.06919917119933534,1,2
0,3,0,9.30354141722237e-06,0.006188169780597148,-0.006178866239179926,2,3
0,4,0,9.30354141722237e-06,0.006188169780597148,-0.006178866239179926,2,4
1,0,1,1.2501528663867426e-09,1.0,-0.9999999987498471,4,-1
1,2,1,1.8795288165390832e-12,1.0,-0.9999999999981205,1,1
1,3,1,1.6052280551856116e-09,1.0,-0.9999999983947719,0,2
1,4,1,2.0879679116459336e-14,1.0,-0.9999999999999791,3,3
2,0,2,4.8473687062702556e-11,1.0,-0.9999999999515263,5,-2
2,1,2,5.384940217754036e-13,1.0,-0.9999999999994615,13,-1
2,3,2,2.510999155743982e-08,1.0,-0.9999999748900085,0,1
2,4,2,1.626111044617819e-14,1.0,-0.9999999999999838,0,2
3,0,3,0.00036527162302429006,0.0016370338406126066,-0.0012717622175883166,0,-3
3,1,3,0.025607523855970503,0.0016370338406126066,0.023970490015357896,0,-2
3,2,3,0.31196350472393075,0.0016370338406126066,0.31032647088331816,0,-1
3,4,3,0.6604267053186093,0.0016370338406126066,0.6587896714779966,0,1
4,0,4,0.5160786191490925,0.0698436460949024,0.4462349730541901,0,-4
4,1,4,0.012137005806868472,0.0698436460949024,-0.05770664028803393,0,-3
4,2,4,0.4019224327197225,0.0698436460949024,0.3320787866248201,0,-2
4,3,4,1.8247250215442444e-05,0.0698436460949024,-0.06982539884468696,8,-1
5,1,0,0.5441969296187072,0.0036667696317228653,0.5405301599869844,0,1
5,2,0,0.2570604276562334,0.0036667696317228653,0.2533936580245105,0,2
5,3,0,0.12142673358291045,0.0036667696317228653,0.11775996395118758,1,3
5,4,0,0.07364903682679286,0.0036667696317228653,0.06998226719506999,12,4
6,0,1,1.5229921647061352e-08,5.043462196197153e-07,-4.891162979726539e-07,0,-1
6,2,1,0.9999966621509202,5.043462196197153e-07,0.9999961578047006,0,1
6,3,1,2.902312105056987e-06,5.043462196197153e-07,2.397965885437272e-06,0,2
6,4,1,1.0261840485812384e-10,5.043462196197153e-07,-5.042436012148572e-07,0,3
7,0,2,0.04692804872071709,0.9425749640176089,-0.8956469152968918,0,-2
7,1,2,2.5955157892577977e-05,0.9425749640176089,-0.9425490088597163,8,-1
7,3,2,0.010471063026506923,0.9425749640176089,-0.932103900991102,0,1
7,4,2,4.569011005109443e-11,0.9425749640176089,-0.9425749639719188,12,2
8,0,3,0.0009110501012610135,6.218472577572156e-11,0.0009110500390762877,0,-3
8,1,3,1.0667299970862565e-06,6.218472577572156e-11,1.0666678123604807e-06,1,-2
8,2,3,0.9990879278690956,6.218472577572156e-11,0.9990879278069109,0,-1
8,4,3,1.0806085020431676e-11,6.218472577572156e-11,-5.137864075528988e-11,1,1
9,0,4,0.6959656241795296,0.02101634330744568,0.6749492808720838,1,-4
9,1,4,0.026985518972595567,0.02101634330744568,0.005969175665149887,0,-3
9,2,4,0.25603144489769936,0.02101634330744568,0.23501510159025368,12,-2
9,3,4,9.541400550527615e-07,0.02101634330744568,-0.021015389167390628,0,-1
10,1,0,0.003137853150171932,0.002443762490516975,0.000694090659654957,0,1
10,2,0,0.9858841219140757,0.002443762490516975,0.9834403594235588,2,2
10,3,0,0.008529569198485335,0.002443762490516975,0.00608580670796836,0,3
10,4,0,4.717571407776623e-06,0.002443762490516975,-0.0024390449191091985,0,4
11,0,1,4.758221185585245e-05,0.0015757064508008017,-0.0015281242389449492,0,-1
11,2,1,0.8162361980789183,0.0015757064508008017,0.8146604916281175,0,1
11,3,1,1.3632531941919535e-05,0.0015757064508008017,-0.0015620739188588822,1,2
11,4,1,0.18212690274068488,0.0015757064508008017,0.18055119628988409,4,3
12,0,2,4.604243143773231e-06,0.9622003581903128,-0.962195753947169,1,-2
12,1,2,0.03730855972190317,0.9622003581903128,-0.9248917984684096,0,-1
12,3,2,0.0004144605619823186,0.9622003581903128,-0.9617858976283304,0,1
12,4,2,7.202248060334192e-05,0.9622003581903128,-0.9621283357097095,1,2
13,0,3,3.7115775328659e-05,0.18241554305132504,-0.18237842727599637,0,-3
13,1,3,1.7532250844308657e-05,0.18241554305132504,-0.18239801080048074,1,-2
13,2,3,0.8175297333707638,0.18241554305132504,0.6351141903194388,1,-1
13,4,3,5.580136452315878e-08,0.18241554305132504,-0.1824154872499605,0,1
14,0,4,2.3823673954981372e-07,9.237449661970594e-09,2.2899928988784311e-07,1,-4
14,1,4,6.47594599989589e-07,9.237449661970594e-09,6.383571503276184e-07,14,-3
14,2,4,0.9999991655356624,9.237449661970594e-09,0.9999991562982127,0,-2
14,3,4,7.582560427911907e-10,9.237449661970594e-09,-8.479193619179403e-09,0,-1
15,1,0,0.5213610565485366,0.31622146557685954,0.20513959097167705,0,1
15,2,0,0.14937244359725257,0.31622146557685954,-0.16684902197960697,1,2
15,3,0,0.0007838347395476434,0.31622146557685954,-0.3154376308373119,0,3
15,4,0,0.012261238288782296,0.31622146557685954,-0.30396022728807726,1,4
16,0,1,0.9996635853826402,1.0673446311422572e-06,0.9996625180380091,0,-1
16,2,1,0.00033534971441097653,1.0673446311422572e-06,0.0003342823697798343,0,1
16,3,1,3.0977790602985295e-12,1.0673446311422572e-06,-1.0673415333631969e-06,0,2
16,4,1,5.3140010800991394e-08,1.0673446311422572e-06,-1.0142046203412658e-06,0,3
17,0,2,1.2016700800133793e-05,0.9238433994573485,-0.9238313827565484,2,-2
17,1,2,0.07583368699817937,0.9238433994573485,-0.8480097124591691,0,-1
17,3,2,0.00030991479831865635,0.9238433994573485,-0.9235334846590298,2,1
17,4,2,9.863908686427859e-07,0.9238433994573485,-0.9238424130664799,1,2
18,0,3,2.646568590975319e-09,2.902312105056987e-06,-2.8996655364660116e-06,9,-3
18,1,3,0.9999971389852362,2.902312105056987e-06,0.9999942366731311,0,-2
18,2,3,9.73618174269892e-10,2.902312105056987e-06,-2.9013384868827173e-06,1,-1
18,4,3,3.581741098647678e-10,2.902312105056987e-06,-2.901953930947122e-06,0,1
19,0,4,0.0013848996856410931,6.895009533164638e-05,0.0013159495903094468,1,-4
19,1,4,0.2055373618881213,6.895009533164638e-05,0.20546841179278966,0,-3
19,2,4,0.0756129608174867,6.895009533164638e-05,0.07554401072215505,0,-2
19,3,4,0.7173958621814269,6.895009533164638e-05,0.7173269120860952,6,-1
20,1,0,0.021959480731073993,0.006291496566011612,0.01566798416506238,0,1
20,2,0,0.03620506297485129,0.006291496566011612,0.02991356640883968,0,2
20,3,0,0.2083457771167858,0.006291496566011612,0.2020542805507742,4,3
20,4,0,0.7271982158764878,0.006291496566011612,0.7209067193104762,0,4
21,0,1,3.201238362807972e-08,0.9928823732388734,-0.9928823412264898,3,-1
21,2,1,0.006689989190387797,0.9928823732388734,-0.9861923840484856,0,1
21,3,1,2.769613858755148e-10,0.9928823732388734,-0.9928823729619121,3,2
21,4,1,0.000427676700437485,0.9928823732388734,-0.9924546965384359,0,3
22,0,2,1.8553878237411744e-07,0.9999984502816872,-0.9999982647429049,1,-2
22,1,2,3.0590173704000945e-07,0.9999984502816872,-0.9999981443799502,1,-1
22,3,2,1.067701973552941e-06,0.9999984502816872,-0.9999973825797137,0,1
22,4,2,9.237432042950414e-09,0.9999984502816872,-0.9999984410442552,0,2
23,0,3,1.5677426407942866e-05,0.26893419180212486,-0.2689185143757169,2,-3
23,1,3,0.7310389266270355,0.26893419180212486,0.46210473482491066,0,-2
23,2,3,1.6523885865228723e-06,0.26893419180212486,-0.26893253941353834,2,-1
23,4,3,9.508839781805848e-06,0.26893419180212486,-0.26892468296234306,0,1
24,0,4,8.42145676071837e-08,1.7828207100032383e-07,-9.406750339314013e-08,2,-4
24,1,4,0.9608870109118258,1.7828207100032383e-07,0.9608868326297548,0,-3
24,2,4,0.03725763474582979,1.7828207100032383e-07,0.03725745646375879,0,-2
24,3,4,0.001854948408315531,1.7828207100032383e-07,0.0018547701262445308,0,-1
25,1,0,4.784816214332732e-06,4.5397072267114e-05,-4.061225605278126e-05,4,1
25,2,0,0.999936823065897,4.5397072267114e-05,0.9998914259936299,0,2
25,3,0,1.3006478967936866e-05,4.5397072267114e-05,-3.239059329917713e-05,0,3
25,4,0,9.236868252048032e-09,4.5397072267114e-05,-4.538783539886195e-05,0,4
26,0,1,3.216189829088016e-08,0.9975195811674541,-0.9975195490055558,1,-1
26,2,1,0.0024726041600825937,0.9975195811674541,-0.9950469770073715,0,1
26,3,1,7.1762895163216024e-09,0.9975195811674541,-0.9975195739911645,1,2
26,4,1,7.869757038080793e-06,0.9975195811674541,-0.9975117114104161,19,3
27,0,2,0.01064390847420703,0.9581342351692367,-0.9474903266950296,0,-2
27,1,2,0.01754883830481048,0.9581342351692367,-0.9405853968644262,0,-1
27,3,2,0.013667049013779865,0.9581342351692367,-0.9444671861554568,1,1
